id,date,state,county,addr,death,injured,link
2259560,"March 21, 2022",Georgia,Union City,4605 Jonesboro Rd,0,1,https://www.cbs46.com/2022/03/21/fight-between-mcdonalds-employees-leads-gunfire-police-looking-shooter/
2259551,"March 21, 2022",Florida,Miami,NW 3rd Ave and NW 15th St,0,1,https://wsvn.com/news/local/police-investigate-shooting-that-injured-man-in-miami/
2259498,"March 21, 2022",Virginia,Portsmouth,1400 block of Leckie St,0,1,https://www.13newsnow.com/article/news/crime/man-shot-park-view-area-portsmouth/291-4a5686ea-c249-4b6c-89a4-2fe7c3931522
2259517,"March 21, 2022",Illinois,Chicago,3200 block of W 57th St,0,1,https://home.chicagopolice.org/media_incident/3200-block-of-w-57th-street-on-march-21-2022-at-approx-504-p-m-8th-district/
2259513,"March 21, 2022",Virginia,Norfolk,1200 block of W 26th St,0,1,https://www.13newsnow.com/article/news/local/mycity/norfolk/police-investigate-report-gunfire-west-26th-street-norfolk/291-a0b8eadd-fa1b-4f4e-8cf6-383e9132f8d9
2259503,"March 21, 2022",Illinois,Chicago,7000 block of S Princeton Ave,0,1,https://home.chicagopolice.org/media_incident/7000-block-of-s-princeton-on-march-21-2022-at-approx-400-p-m-7th-district/
2259500,"March 21, 2022",Illinois,Chicago,1200 block of S Avers Ave,0,1,https://home.chicagopolice.org/media_incident/1200-block-of-s-avers-on-march-21-2022-at-approx-956-a-m-10th-district/
2259465,"March 21, 2022",Virginia,Hampton,600 block of Milford Ave,0,1,https://www.wtkr.com/news/man-seriously-injured-homes-struck-by-gunfire-in-hampton-shooting-on-milford-ave
2259428,"March 21, 2022",Virginia,Richmond,1901 Richmond Hwy,1,0,https://www.nbc12.com/2022/03/21/police-investigate-deadly-shooting-towing-company-along-richmond-highway/
2259421,"March 21, 2022",Arizona,Tempe,2110 W Ikea Way,1,0,https://www.abc15.com/news/region-southeast-valley/tempe/one-man-shot-outside-tempe-ikea-police-looking-for-suspect
2259413,"March 21, 2022",Illinois,Chicago,1600 block of E 79th St,0,4,https://www.cbsnews.com/chicago/news/four-wounded-in-shooting-in-south-shore-neighborhood/
2259403,"March 21, 2022",Florida,Lake City,258 NE Hernando Ave,2,0,https://www.facebook.com/photo/?fbid=296843329224149&set=a.184738120434671
2259387,"March 21, 2022",Illinois,Chicago,800 block of E 89th St,0,1,https://www.cbsnews.com/chicago/news/11-year-old-boy-shot-wounded-in-chatham/
2259395,"March 21, 2022",Georgia,Atlanta,1191 Oakland Ln SW,0,1,https://www.ajc.com/news/breaking-15-year-old-in-critical-condition-after-shooting-at-sw-atlanta-apartments/7X2Y2FUFYNEMRGEZ3D6ROTJCVE/
2259378,"March 21, 2022",Georgia,Atlanta,Fair St and Joseph E Lowery Blvd,1,0,https://www.ajc.com/news/crime/cops-man-found-downtown-with-fatal-gunshot-wound-was-shot-near-morehouse/Y3YI7UB4ZNGNBI5SW346W2XGRY/
2259376,"March 21, 2022",Maryland,Baltimore,2500 block of Llewelyn Ave,0,1,https://www.wbaltv.com/article/17-year-old-baltimore-shooting-llewelyn-avenue/39495160
2259297,"March 21, 2022",Indiana,Evansville,2213 E Riverside Dr,0,1,https://www.courierpress.com/story/news/local/2022/03/21/evansville-indiana-police-shooting-riverside-drive-injured-sendaneo-wallace/9453995002/
2259345,"March 21, 2022",Tennessee,Jackson,Crescent Ave,1,0,https://www.wbbjtv.com/2022/03/21/man-shot-killed-on-crescent-avenue-in-jackson/
2259326,"March 21, 2022",New York,Rochester,165 E Ridge Rd,1,0,https://twitter.com/RPLCinfosharing/status/1506036936443670528
2259334,"March 21, 2022",Tennessee,Smyrna,796 Nissan Dr,0,2,https://www.wsmv.com/2022/03/21/shooting-under-investigation-smyrna/
2259317,"March 21, 2022",New York,Brooklyn,551 Ralph Ave,0,1,https://twitter.com/NYC_Alerts911/status/1505957074752180225
2259295,"March 21, 2022",Michigan,Comstock Park,Yorkland Dr NW and 4 Mile Rd NW,0,1,https://www.woodtv.com/news/kent-county/deputies-1-injured-in-alpine-township-shooting/
2259251,"March 21, 2022",Michigan,Southgate,12916 N Line Rd,0,1,https://www.thenewsherald.com/2022/03/21/wyandotte-man-shot-outside-southgate-strip-club-police-seek-suspect/
2259283,"March 21, 2022",Florida,Bradenton,6916 14th St W,0,1,https://www.mysuncoast.com/2022/03/21/early-morning-shooting-reported-bar-us-41/
2259262,"March 21, 2022",Connecticut,Waterbury,23 Scovill St,0,4,https://www.wtnh.com/news/connecticut/new-haven/pd-4-injured-during-shooting-at-waterbury-bar/
