id,date,state,county,addr,death,injured,link
2296137,"May 7, 2022",Minnesota,Minneapolis,801 W Lake St,0,2,https://kstp.com/kstp-news/top-news/two-hospitalized-after-minneapolis-shooting/
2296552,"May 7, 2022",Wisconsin,Milwaukee,4925 W Hampton Ave,1,2,https://www.tmj4.com/news/local-news/multiple-teens-shot-after-argument-near-49th-and-hampton
2296640,"May 7, 2022",Tennessee,Pigeon Forge,Caney Creek Rd,1,0,https://www.wbir.com/article/news/crime/scso-south-carolina-man-arrested-after-woman-shot-and-killed-in-rental-cabin/51-5bfcf931-1be7-4fc5-9e31-80d2ff4624d0
2296637,"May 7, 2022",Vermont,Saint Albans,VT-207 and Paquette Dr,0,1,https://vtstatepolice.blogspot.com/2022/05/vermont-state-police-provides-update-on.html
2296634,"May 7, 2022",Michigan,Detroit,Duchess Ave and Mogul St,0,1,https://www.facebook.com/TheDetroitScanner/posts/5507937575896919
2296629,"May 7, 2022",Michigan,Detroit,3700 block of Kendall St,0,1,https://www.facebook.com/TheDetroitScanner/posts/5507731375917539
2296620,"May 7, 2022",Minnesota,Minneapolis,N 12th Ave and N Oliver Ave,0,1,https://twitter.com/CrimeWatchMpls/status/1523087001699991553
2296615,"May 7, 2022",Wisconsin,Milwaukee,2929 S 6th St,0,1,https://mke-police.herokuapp.com/call/221270309
2296589,"May 7, 2022",Illinois,Peoria,NE Madison Ave and Haungs Ave,0,1,https://www.centralillinoisproud.com/news/local-news/juvenile-hospitalized-after-shooting-incident-in-peoria/
2296497,"May 7, 2022",Virginia,Newport News,300 block of Deputy Ln,0,1,https://www.13newsnow.com/article/news/local/mycity/newport-news/man-seriously-injured-shooting-in-newport-news/291-60e82d2c-2be2-4027-af4d-778c47fa936b
2296587,"May 7, 2022",Illinois,Peoria,N/A,0,0,https://www.week.com/2022/05/08/close-50-guns-turned-during-gun-buyback-event/
2296564,"May 7, 2022",Illinois,Chicago,3800 block of S Princeton Ave,0,2,https://home.chicagopolice.org/media_incident/3800-block-of-s-princeton-on-may-7-2022-at-approx-534-p-m-9th-district/
2296559,"May 7, 2022",Pennsylvania,Glassport,600 block of Ohio Ave,0,1,https://www.cbsnews.com/pittsburgh/news/man-in-critical-condition-after-shooting-in-glassport/
2296550,"May 7, 2022",Utah,Saint George,South Dixie Dr,1,0,https://www.fox13now.com/news/local-news/st-george-shooting-leaves-one-man-dead
2296532,"May 7, 2022",North Carolina,Wilmington,700 block of Galley Lane,1,1,https://www.wect.com/2022/05/07/wilmington-police-scene-shooting-shipyard-wilmington-apartments/
2296530,"May 7, 2022",Florida,Jacksonville,2000 block of Edgewood Ave West,1,0,https://www.firstcoastnews.com/article/news/crime/fatal-shooting-at-food-truck/77-219cedc9-c578-47c4-80b8-9a6634fd3efd
2296528,"May 7, 2022",North Carolina,Raleigh,2800 Rock Quarry Rd,1,0,https://myfox8.com/news/raleigh-police-shoot-kill-person-throwing-molotov-cocktails-outside-station-chief-says/
2296526,"May 7, 2022",North Carolina,Asheboro,High Pine Church Rd,0,1,https://myfox8.com/news/north-carolina/piedmont-triad/9-year-old-shot-in-the-head-in-randolph-county-sheriff-says/
2296191,"May 7, 2022",Kentucky,Lexington,1560 LaSalle Rd,2,3,https://www.lex18.com/news/crime/two-people-dead-after-lexington-shooting
2296509,"May 7, 2022",South Carolina,Spartanburg,200 block of Bondale Rd,0,1,https://www.foxcarolina.com/2022/05/07/deputies-investigating-drive-by-shooting-spartanburg-co/
2296486,"May 7, 2022",South Carolina,Hollywood,Baptist Hill Rd and Annavesta Rd,0,2,https://abcnews4.com/news/local/man-injured-in-hollywood-shooting-saturday-morning-charleston-county-sheriffs-office
2296482,"May 7, 2022",Louisiana,Baton Rouge,3900 block of Topeka St,0,3,https://www.wafb.com/2022/05/07/three-people-injured-topeka-street-shooting/
2296470,"May 7, 2022",Wisconsin,Milwaukee,4925 W Hampton Ave,1,2,https://www.fox6now.com/news/milwaukee-homicide-49th-hampton-police
2296468,"May 7, 2022",District of Columbia,Washington,Skyland Pl SE and Wagner St SE,0,1,https://twitter.com/alanhenney/status/1523034056669208576
2296461,"May 7, 2022",Alabama,Toney,Spirit Drive,1,2,https://whnt.com/news/1-dead-2-injured-at-shooting-in-toney/
2296453,"May 7, 2022",Tennessee,Nashville,412 White Bridge Pl,0,1,https://www.wsmv.com/2022/05/07/woman-shot-nashville-hotel/
2296425,"May 7, 2022",Oklahoma,Tulsa,N 97th E Ave and E Admiral Pl,1,0,https://www.newson6.com/story/6276cb1a377f6e0722511163/tpd:-woman-dies-at-hospital-after-dispute-with-man-leads-to-shooting
2296423,"May 7, 2022",Ohio,Dayton (Trotwood),Brookhaven Dr,0,1,https://www.wdtn.com/news/local-news/one-shot-injured-in-trotwood-police-say/
2296419,"May 7, 2022",Maryland,Baltimore,Woodland Ave,0,1,https://foxbaltimore.com/news/local/two-man-hospitalized-shot-overnight
2296408,"May 7, 2022",Kansas,Salina,400 block of S College Ave,1,2,https://www.wibw.com/2022/05/07/salina-police-hunt-suspect-firefight-which-wounded-two-killed-one/
