id,date,state,county,addr,death,injured,link
2254718,"March 16, 2022",Michigan,Detroit,1300 block of W Warren Ave,0,1,https://www.facebook.com/TheDetroitScanner/posts/5365928670097811
2254620,"March 15, 2022",District of Columbia,Washington,1300 block of Morris Rd SE,0,1,https://twitter.com/alanhenney/status/1503929090482520064?t=eoBHxlWFi5YWmQBNgIIXFw&s=19
2254612,"March 15, 2022",Tennessee,Nashville,648 Claiborne St,0,1,https://www.wsmv.com/2022/03/16/one-man-injured-tuesday-evening-shooting/
2254606,"March 15, 2022",Virginia,Richmond,302 S Allen Ave,0,1,https://www.nbc12.com/2022/03/16/man-suffers-life-threatening-injuries-following-shooting/
2254601,"March 15, 2022",New York,Auburn,45 Perrine St,1,0,https://auburnpub.com/news/local/crime-and-courts/auburn-police-investigating-overnight-shooting-death/article_7267a963-22f2-5bb2-8c59-1398b7a12a36.html#tracking-source=home-top-story
2254579,"March 15, 2022",Alabama,Ozark,1001 US Hwy 231,0,5,https://www.wtvy.com/2022/03/16/five-injured-ozark-shooting/
2254446,"March 15, 2022",New York,Bronx,281 E 161st St,1,1,https://www.nydailynews.com/new-york/nyc-crime/ny-twin-brothers-shot-one-killed-bronx-20220316-a3xdubfiwva4jm5uulnm6j2c5m-story.html
2254556,"March 15, 2022",Illinois,Chicago,7542 N Bell Ave,0,1,https://twitter.com/SPOTNEWSonIG/status/1503914084407906304
2254550,"March 15, 2022",Illinois,Chicago,7500 block of North Bell Ave,0,1,https://chicago.suntimes.com/crime/2022/3/15/22980294/man-shot-in-west-roger-park-1-in-custody
2254548,"March 15, 2022",Maryland,Baltimore,1400 block of Orleans St,0,1,https://www.facebook.com/BaltimoreCityPolice/posts/330015509154036
2254546,"March 15, 2022",District of Columbia,Washington,Minnesota Ave NE and Nannie Helen Burroughs Ave NE,0,1,https://twitter.com/alanhenney/status/1503909629977366532
2254544,"March 15, 2022",District of Columbia,Washington,Prout St SE and Pennsylvania Ave SE,0,1,https://twitter.com/alanhenney/status/1503898653781544962
2254540,"March 15, 2022",North Carolina,Monroe,1100 Walkup Ave,0,1,https://www.wsoctv.com/news/local/1-injured-deputy-involved-shooting-gas-station-monroe-sheriffs-office-says/PYHPHEQVYZGMLFAPQKJGH7T7EQ/
2254531,"March 15, 2022",California,San Diego,4777 Imperial Ave,0,0,https://www.nbcsandiego.com/news/local/watch-reports-of-armed-student-at-lincoln-high-school-1-in-custody-sdpd/2895821/
2254533,"March 15, 2022",North Carolina,Charlotte,Fairwood Ave and Baltimore Ave,1,1,https://www.wsoctv.com/news/local/2-shot-south-charlotte-neighborhood/HN2H6SCURRCGPIQXQYSOH6K6ZY/
2254529,"March 15, 2022",District of Columbia,Washington,14th St NW and V St NW,0,1,https://twitter.com/DCPoliceDept/status/1503908365780631556
2254525,"March 15, 2022",North Carolina,Durham,100 block of Big Leaf Way,0,1,https://www.cbs17.com/news/man-suffers-serious-injuries-in-durham-shooting-police-say-2/
2254523,"March 15, 2022",New York,Bronx,1770 Grand Concourse,1,0,https://www.amny.com/new-york/bronx/man-shot-dead-bronx-apartment-building-march-15-2022/
2254521,"March 15, 2022",Texas,Lubbock,N Knoxville Ave and Lehigh St,1,0,https://www.everythinglubbock.com/news/local-news/lpd-says-infant-has-serious-injuries-after-shots-fired-call/
2254515,"March 15, 2022",California,San Diego,4926 Hilltop Dr,0,1,https://fox5sandiego.com/news/local-news/man-shot-in-ankle-in-chollas-view-park/
2254476,"March 15, 2022",Virginia,Norfolk,800 block of Fremont St,0,1,https://www.wavy.com/news/local-news/norfolk/shooting-reported-on-freemont-street-in-norfolk/
2254490,"March 15, 2022",North Carolina,Cary,100 Block of Anita Way,0,1,https://myfox8.com/news/north-carolina/nc-man-arrested-after-shooting-person-he-found-in-his-car-police-say/
2254478,"March 15, 2022",California,Sacramento,500 block of El Camino Ave,0,1,https://www.sacbee.com/news/local/crime/article259430359.html
2254469,"March 15, 2022",West Virginia,Beckley,222 Hargrove St,0,1,https://www.wvnstv.com/top-stories/beckley-police-investigate-shooting-on-hargrove-street/
2254461,"March 15, 2022",California,Glendale,Windsor Rd and Adams St,0,1,https://ktla.com/news/local-news/1-person-hospitalized-after-shots-fired-in-glendale-streets-closed/
2254449,"March 15, 2022",North Carolina,Laurinburg,McDougald Ave,0,1,https://www.wmbfnews.com/2022/03/16/police-laurinburg-teen-shot-while-walking-home-16-yaer-old-arrested/
2254444,"March 15, 2022",New York,Bronx,3366 Decatur Ave,0,1,https://twitter.com/NYC_Alerts911/status/1503886898774917124
2254442,"March 15, 2022",North Carolina,Laurinburg,Washington St,1,0,https://www.wmbfnews.com/2022/03/16/laurinburg-police-search-suspect-fatal-tuesday-night-shooting/
2254440,"March 15, 2022",New York,Bronx,1040 Soundview Ave,0,1,https://twitter.com/NYC_Alerts911/status/1503889482038366213
2254438,"March 15, 2022",Missouri,Saint Louis,3900 Holly Hills Blvd,0,1,https://www.stltoday.com/news/local/crime-and-courts/police-have-no-suspects-after-woman-shot-in-carondelet-park/article_7c372433-c527-5767-b19a-552ec8175468.html
2254415,"March 15, 2022",South Carolina,Easley,Eddie Ave,1,1,https://www.wyff4.com/article/one-dead-pickens-county-1647377480/39443602
2254265,"March 15, 2022",Pennsylvania,Philadelphia,2300 block of 77th Ave,0,1,https://www.facebook.com/usolvedinphillywithikeyraw/posts/5029442583808108
2254409,"March 15, 2022",South Carolina,Salem,Landing Rd,1,0,https://www.wyff4.com/article/coroner-scene-shooting-involving-boat-waverunner-lake-keowee/39443314
2254389,"March 15, 2022",Tennessee,Memphis,3465 Lamar Ave,1,0,https://wreg.com/news/man-injured-in-gas-station-shooting-near-airport/
2254387,"March 15, 2022",South Carolina,Hopkins,2615 Lower Richland Blvd,0,0,https://www.wistv.com/2022/03/15/lower-richland-high-school-student-charged-with-bringing-gun-school/
2254361,"March 15, 2022",Mississippi,Jackson,Rondo St,0,1,https://www.wjtv.com/news/local-news/67-year-old-man-injured-in-shooting-on-rondo-street/
2254318,"March 15, 2022",Texas,Alamo,Rancho Blanco Rd,0,1,https://www.valleycentral.com/news/local-news/shooting-in-rural-alamo-under-investigation/
2254316,"March 15, 2022",Pennsylvania,Pittsburgh,253 Edgewood Ave,0,1,https://www.post-gazette.com/news/crime-courts/2022/03/15/shooting-edgewood-robbery-convenience-store-police/stories/202203150114
2254309,"March 15, 2022",Michigan,Detroit,7500 block of Maywood St,0,1,https://www.facebook.com/TheDetroitScanner/posts/5364773696879975
2254268,"March 15, 2022",Texas,Hurst,600 block of Willow St,1,0,https://www.dallasnews.com/news/crime/2022/03/15/swat-team-responding-to-gunfire-at-hurst-home-police-say/
2254249,"March 15, 2022",Pennsylvania,Philadelphia,1200 block of Tioga St,0,2,https://6abc.com/north-philadelphia-shooting-tioga-street-shot-inside-car-temple-university-hospital/11652936/
2254242,"March 15, 2022",Hawaii,Waianae,86-900 block of Pokaikuahiwi Place,1,3,https://www.hawaiinewsnow.com/2022/03/15/sources-multiple-people-shot-home-waianae-suspects-run/https://www.hawaiinewsnow.com/2022/03/15/sources-multiple-people-shot-home-waianae-suspects-run/
2254189,"March 15, 2022",Mississippi,Jackson,N/A,1,0,https://www.wjtv.com/news/local-news/woman-dies-after-arriving-at-jackson-hospital-with-gunshot-wounds/
2254147,"March 15, 2022",California,Oakland,3300 block of E 17th St,1,0,https://www.eastbaytimes.com/2022/03/15/fatal-shooting-is-22nd-homicide-investigated-by-oakland-police/
2254061,"March 15, 2022",Wisconsin,Milwaukee,4062 N 79th St,1,0,https://www.tmj4.com/news/local-news/man-killed-in-capitol-and-79th-shooting-mpd-seeking-suspects
2254121,"March 15, 2022",Texas,Austin,2915 S I-35 Frontage Rd,0,2,https://cbsaustin.com/news/local/apd-investigating-after-2-people-were-shot-in-south-austin
2254112,"March 15, 2022",District of Columbia,Washington,1500 block of 23rd St SE,0,1,https://twitter.com/RealTimeNews10/status/1503766538784018432
2254015,"March 15, 2022",Michigan,Flint,1102 N Ballenger Hwy,1,0,https://www.mlive.com/news/flint/2022/03/1-killed-in-early-morning-shooting-on-flints-west-side.html
2254197,"March 15, 2022",Louisiana,New Orleans,1700 block of N Derbigny St,1,1,https://www.nola.com/news/crime_police/article_4a67dbb6-a483-11ec-9603-f3ab71c9208e.html
2254705,"March 15, 2022",Louisiana,New Orleans,S Roman St and Washington Ave,2,0,https://www.nola.com/news/crime_police/article_cb852f04-a4ca-11ec-902d-57e8d96b4e93.html
2254700,"March 15, 2022",Louisiana,Metairie,7000 block of Schouest Dr,1,0,https://www.nola.com/news/crime_police/article_46ceedba-a4d2-11ec-9722-8f51dc7fbc3b.html
2254652,"March 15, 2022",Michigan,Dearborn,Southfield Fwy and Oakwood Rd,0,1,https://www.clickondetroit.com/news/local/2022/03/16/driver-shot-on-southfield-freeway/
2253832,"March 15, 2022",Colorado,Denver,700 block of 20th Ave,0,1,https://twitter.com/DenverPolice/status/1503574085661384704
2254671,"March 15, 2022",Arkansas,Little Rock,10200 N Rodney Parham Rd,0,2,https://www.kark.com/news/local-news/lrpd-investigating-shooting-near-rodney-parham-breckenridge/
2254669,"March 15, 2022",Massachusetts,Brockton,East St,0,1,https://www.necn.com/news/local/man-seriously-hurt-in-brockton-shooting/2698829/
2254658,"March 15, 2022",Massachusetts,Boston,9 Peacevale Rd,0,2,https://www.wcvb.com/article/tech-boston-academy-shooting-march-15-2022/39444899
2254643,"March 15, 2022",Wisconsin,Milwaukee,N Hopkins St and W Fairmount Ave,0,1,https://www.fox6now.com/news/milwaukee-shooting-hopkins-fairmount-police
2254159,"March 15, 2022",Minnesota,Minneapolis,N 7th St and N Lyndale Ave,0,1,https://kstp.com/kstp-news/local-news/police-man-shot-while-driving-in-north-loop-with-4-year-old-daughter/
2254648,"March 15, 2022",New Jersey,Trenton,50 block of Camden St,1,0,https://www.nj.com/mercer/2022/03/shooting-in-trenton-leaves-1-dead-authorities-say.html
2254640,"March 15, 2022",New Jersey,Newark,117 Lyons Ave,0,1,https://www.rlsmedia.com/article/update-15-year-old-boy-shot-after-allegedly-attempting-run-over-newark-police-officer
2254345,"March 15, 2022",Washington,Spanaway,19011 Pacific Ave S,1,2,https://www.facebook.com/piercecounty.sheriff/posts/295251539387087
2254628,"March 15, 2022",Wisconsin,Milwaukee,4955 N 37th St,0,1,https://mke-police.herokuapp.com/call/220741624
2254630,"March 14, 2022",Indiana,Indianapolis,5120 Victory Dr,0,1,https://fox59.com/news/indycrime/1-shot-outside-of-hotel-on-indys-southeast-side/
2253718,"March 14, 2022",New York,Rochester,500 block of Smith St,0,1,https://twitter.com/RPLCinfosharing/status/1503328393647079427
2253728,"March 14, 2022",Pennsylvania,Easton,1300 block of Washington St,1,1,https://www.mcall.com/news/police/mc-nws-easton-double-fatal-shooting-20220314-4wzjbyowknbonegnymzthgzvde-story.html
2254381,"March 14, 2022",Tennessee,Ripley,College St and Maple Ave,1,0,https://wreg.com/news/local/3-year-old-boy-killed-by-gunshot-in-ripley/
2253679,"March 14, 2022",New York,Corona (Queens),87th St and 37th Ave,0,1,https://twitter.com/NYC_Alerts911/status/1503555932160204804
2254609,"March 14, 2022",New York,Niagara Falls,2310 Hyde Park Blvd,0,1,https://www.wkbw.com/news/local-news/argument-over-leaking-milk-container-leads-to-shooting-at-niagara-falls-7-eleven
2253848,"March 14, 2022",New York,Buffalo,1900 block of Hertel Ave,0,1,https://www.wivb.com/news/crime/officers-man-with-knife-from-hertel-shooting-identified/
2253789,"March 14, 2022",Mississippi,Jackson,Forrest Ave and Locksley Dr,2,0,https://www.wlbt.com/2022/03/15/2-people-found-dead-locksley-drive-jackson/
2253651,"March 14, 2022",Georgia,Columbus,Amber Dr and Luna Dr,0,1,https://www.wtvm.com/2022/03/14/heavy-police-presence-corner-amber-drive-luna-drive/
2253829,"March 14, 2022",Tennessee,Cordova,505 N Germantown Pkwy,0,1,https://wreg.com/news/local/police-investigating-after-shooting-outside-cordova-restaurant/
2254553,"March 14, 2022",California,San Bernardino,1000 block of E 2nd St,1,0,https://www.sbsun.com/2022/03/15/man-found-with-multiple-gunshot-wounds-in-car-police-searching-for-suspect/
2254149,"March 14, 2022",Texas,Lewisville,1200 block of Palisades Dr,1,1,https://starlocalmedia.com/lewisvilleleader/lewisville-police-investigating-attempted-murder-suicide/article_48aa1f2e-a4a0-11ec-9d39-471e20cdc817.html
2254527,"March 14, 2022",North Carolina,Durham,1100 block of Wabash St,0,1,https://www.cbs17.com/news/local-news/durham-county-news/man-seriously-injured-in-afternoon-durham-shooting-police-say/
2254471,"March 14, 2022",New York,Rochester,Wetmore Pk and Lyell Ave,2,0,https://twitter.com/byamalelhelw/status/1503784446209802245
2254512,"March 14, 2022",North Carolina,Fayetteville,432 Cumberland St,0,2,https://www.wral.com/two-people-shot-outside-fayetteville-convenience-store/20187563/
2253295,"March 14, 2022",Louisiana,New Orleans,St Roch St and Benefit St,0,3,https://wgno.com/news/crime/nopd-arrests-26-year-old-gentilly-double-shooting-suspect/
2253636,"March 14, 2022",Vermont,Westminster,209 Shady Pines Park,0,1,https://www.wcax.com/2022/03/14/police-investigating-westminster-shooting/
2254465,"March 14, 2022",North Carolina,Charlotte,3100 Avalon Ave,1,0,https://www.wbtv.com/2022/03/15/police-investigating-homicide-west-charlotte/
2253203,"March 14, 2022",North Carolina,Charlotte,5710 Copper Creek Ct,0,1,https://www.wcnc.com/article/news/crime/east-charlotte-shooting-investigation-apartment-complex/275-744487e8-6f4b-43a8-bd8f-c699b83bdcf3
2253686,"March 14, 2022",New York,Brooklyn,1550 Sterling Pl,0,1,https://twitter.com/NYC_Alerts911/status/1503536121388621826
2253570,"March 14, 2022",New Mexico,Albuquerque,Montgomery Blvd NE and Tramway Blvd NE,2,4,https://www.krqe.com/news/albuquerque-metro/apd-responding-to-potential-active-shooter-near-foothills/
2253568,"March 14, 2022",Texas,Fort Worth,8301 Ederville Rd,0,1,https://dfwscanner.net/2022/03/14/worker-shot-at-east-fort-worth-amc-theatre/?fbclid=IwAR1ut0jIOU6D_q635AZHuth5MPEHF0kgxeuoX8fG5gT0ASbVpm8wjfn9G6I
2254422,"March 14, 2022",South Carolina,Boiling Springs,2251 Old Furnace Rd,0,0,https://www.wyff4.com/article/stolen-gun-at-sc-school/39441718
2253172,"March 14, 2022",Pennsylvania,Philadelphia,4300 block of N 3rd St,0,1,https://6abc.com/philadelphia-shooting-double-feltonville-north-3rd-street/11649997/
2254391,"March 14, 2022",Tennessee,Bradley (county),N/A,0,1,https://www.local3news.com/local-news/adult-charged-in-bradley-county-home-invasion-that-sent-minor-to-local-hospital/article_c4575bb4-a4a0-11ec-b65d-034034e660f6.html
2253549,"March 14, 2022",Oklahoma,Lawton,1800 block of Cache Rd,0,1,https://www.kswo.com/2022/03/14/lpd-investigating-overnight-shooting-near-bar/
2254378,"March 14, 2022",Alabama,Scottsboro,Berry Rd,1,1,https://www.waff.com/2022/03/15/scottsboro-officers-respond-possible-shooting-monday-evening/
2253502,"March 14, 2022",District of Columbia,Washington,700 12th St SE,2,0,https://twitter.com/RealTimeNews10/status/1503456718709313544
2254341,"March 14, 2022",California,Los Angeles,5000 block of Tujunga Ave,0,1,https://abc7.com/north-hollywood-shooting-crime-lapd/11652327/
2253459,"March 14, 2022",Missouri,Kansas City,8105 Bannister Rd,1,0,https://fox4kc.com/news/one-person-killed-at-gas-station-in-south-kansas-city/
2253454,"March 14, 2022",Pennsylvania,Pittsburgh,500 block of Frayne St,0,1,https://pittsburghpa.gov/publicsafety/blotterview/1683
2253432,"March 14, 2022",Wisconsin,Milwaukee,1900 block of W Capitol Dr,0,1,https://www.fox6now.com/news/milwaukee-police-investigate-3-shootings
2253447,"March 14, 2022",Wisconsin,Milwaukee,N/A,0,1,https://www.fox6now.com/news/milwaukee-police-investigate-3-shootings
2253374,"March 14, 2022",Colorado,Grand Junction,2915 Orchard Ave,1,0,https://www.kjct8.com/2022/03/14/one-dead-one-custody-after-shooting-apartment-building/
2253352,"March 14, 2022",Colorado,Pueblo,4021 Jerry Murphy Rd,1,0,https://www.chieftain.com/story/news/2022/03/15/pueblos-fourth-homicide-victim-2022-mother-young-son/7052061001/
2254323,"March 14, 2022",Colorado,Denver (Northglenn),11355 York St,1,0,https://denver.cbslocal.com/2022/03/15/northglenn-teen-shooting-man-killed-york-street/
2253427,"March 14, 2022",Illinois,Springfield,Chickadee Ct and Roadrunner Ct,1,0,https://www.wcia.com/news/coroner-identifies-victim-from-deadly-shooting/
