id,date,state,county,addr,death,injured,link
2266208,"March 30, 2022",Pennsylvania,York,700 block of W Philadelphia St,1,0,https://dailyvoice.com/pennsylvania/adams/news/man-shot-dead-on-central-pa-street-police/828993/
2266267,"March 30, 2022",Illinois,Chicago,S Western Ave and W 111th Pl,0,1,https://twitter.com/SPOTNEWSonIG/status/1509216304233857033
2266251,"March 30, 2022",Indiana,Greenwood,186 Surina Way,1,0,https://dailyjournal.net/2022/03/30/woman-shot-following-greenwood-police-pursuit/
2266235,"March 30, 2022",Illinois,Chicago,4200 block of W 28th St,0,1,https://home.chicagopolice.org/media_incident/4200-block-of-w-28th-st-on-march-30-2022-approx-235-a-m-10th-district/
2266231,"March 30, 2022",Illinois,Chicago,7700 block of S Kingston Ave,0,1,https://www.fox32chicago.com/news/man-critically-shot-on-chicagos-south-side-while-sitting-in-his-car
2266229,"March 30, 2022",Pennsylvania,Mohnton,Butlers Ln,0,1,https://www.wfmz.com/news/area/berks/berks-da-police-on-the-scene-of-officer-involved-shooting-in-brecknock-twp/article_5b3564e6-b030-11ec-95b4-4f077ffc2e74.html
2266187,"March 30, 2022",Maryland,Baltimore,900 block of N Broadway,0,3,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-shooting-north-broadway-20220330-appy6q32gvhqthu5d76jvcshum-story.html
2266191,"March 30, 2022",California,Antioch,Sagebrush Dr and Lone Tree Wy,0,1,https://eastcountytoday.net/16-year-old-shot-near-deer-valley-high-school-prompts-brief-lockdown/
2266153,"March 30, 2022",Delaware,Wilmington,1050 S Market St,0,0,https://dsp.delaware.gov/2022/03/30/troopers-conducting-shooting-investigation-outside-of-a-nightclub/
2266149,"March 30, 2022",Maryland,Laurel,8900 block of Ascot Ln,0,1,https://twitter.com/RealTimeNews10/status/1509025302667747328
2265992,"March 29, 2022",Mississippi,Gulfport,2200 block of 22nd St,0,1,https://www.wxxv25.com/18-year-old-charged-with-aggravated-domestic-assault-in-gulfport/
