id,date,state,county,addr,death,injured,link
2274095,"April 8, 2022",Texas,Houston,10600 block of Beechnut St,0,1,https://twitter.com/houstonpolice/status/1512589877115854854
2274088,"April 8, 2022",Texas,Houston,7200 block of W Knoll St,0,1,https://twitter.com/houstonpolice/status/1512573343295225860
2274063,"April 8, 2022",Texas,Texas City,1100 block of 5th Ave N,0,1,https://www.houstonchronicle.com/news/houston-texas/crime/article/Officer-shoots-72-year-old-man-allegedly-17068380.php
2274072,"April 8, 2022",Texas,La Marque,1000 block of Oak St,0,2,https://www.galvnews.com/news/police/free/article_50f644f7-56a9-5711-bf00-f39ff8836cbd.html
2273440,"April 8, 2022",Oregon,Hillsboro,320 SE 10th Ave,1,0,https://katu.com/news/local/police-investigate-deadly-shooting-in-hillsboro
2274058,"April 8, 2022",California,San Francisco,N/A,0,1,https://www.kron4.com/news/bay-area/17-year-old-girl-shot-in-hunters-point-neighborhood-in-sf/
2274055,"April 8, 2022",Oregon,Portland,SW Naito Pkwy and Burnside St,1,0,https://www.koin.com/local/multnomah-county/reported-shooting-in-nw-portland-04082022/
2273952,"April 8, 2022",Virginia,Lynchburg,2111 Memorial Ave,0,0,https://www.wfxrtv.com/news/local-news/lynchburg-central-virginia-news/lynchburg-high-schooler-charged-after-loaded-gun-found-in-backpack/
2274050,"April 8, 2022",Ohio,Vinton,26000 block of Price Strong Rd,1,0,https://wchstv.com/news/local/sheriff-3-year-old-injured-in-shooting-in-meigs-county-ohio
2274048,"April 8, 2022",California,Sacramento,53rd St and Young St,0,1,https://sacramento.cbslocal.com/2022/04/08/man-injured-in-shooting-in-south-sacramento/
2274046,"April 8, 2022",North Carolina,Durham,3208 N Duke St,0,1,https://www.cbs17.com/news/local-news/durham-county-news/1-shot-outside-sheetz-gas-station-in-durham-police-say/
2274044,"April 8, 2022",North Carolina,Durham,1500 block of Holloway St,0,1,https://www.cbs17.com/news/local-news/durham-county-news/man-taken-to-hospital-after-first-of-2-daytime-shootings-in-durham/
2274007,"April 8, 2022",North Carolina,Greensboro,2006 Randleman Rd,1,0,https://myfox8.com/news/north-carolina/greensboro/greensboro-police-begin-homicide-investigation-after-fatal-shooting-on-randleman-road/
2274032,"April 8, 2022",North Carolina,Winston Salem (Winston-salem),Piedmont Cir,0,1,https://myfox8.com/news/north-carolina/winston-salem/woman-shot-in-car-with-child-in-backseat-in-winston-salem-police-say/
2274016,"April 8, 2022",North Carolina,Whiteville,Snake Island Rd,1,0,https://www.wect.com/2022/04/08/suspect-custody-after-sheriffs-deputies-find-man-dead-gunshot-wound/
2274004,"April 8, 2022",Utah,Magna,2600 S and 7250 W,1,0,https://www.fox13now.com/news/local-news/shooting-reported-in-magna
2274009,"April 8, 2022",West Virginia,Welch,Steward St,1,0,https://www.wvva.com/2022/04/08/mcdowell-man-facing-murder-charges-following-death-21-year-old-woman/
2273990,"April 8, 2022",Michigan,Detroit,14400 block of Kercheval Ave,0,1,https://www.facebook.com/TheDetroitScanner/posts/5427175460639798
2273966,"April 8, 2022",South Carolina,North Charleston,Remount Rd and Rivers Ave,0,1,https://www.live5news.com/2022/04/09/1-injured-following-shooting-rivers-avenue/
2273968,"April 8, 2022",Michigan,Lansing,3200 block of S Washington Ave,1,0,https://www.lansingstatejournal.com/story/news/2022/04/08/man-shot-and-killed-friday-morning-lansing-police-say/9509829002/
2273950,"April 8, 2022",Arizona,Kingman,2800 block of Leroy Ave,1,0,https://www.8newsnow.com/news/local-news/man-found-dead-in-vehicle-in-kingman-after-shots-heard/
2273947,"April 8, 2022",New York,Syracuse,Chestnut St,0,1,https://cnycentral.com/news/local/reported-shooting-overnight-under-investigation-in-north-syracuse
2273944,"April 8, 2022",Pennsylvania,Philadelphia,N 13th and Race St,0,1,https://philadelphia.cbslocal.com/2022/04/08/man-shot-near-busy-pennsylvania-convention-center-police-say/
2273775,"April 8, 2022",New York,Bronx,510 East 156th Street,1,2,https://twitter.com/NYC_Alerts911/status/1512530281940631555
2273915,"April 8, 2022",California,Los Angeles,Vermont Ave and 79th St,1,1,https://abc7.com/south-los-angeles-car-deadly-shooting-crime/11727443/
2273913,"April 8, 2022",Michigan,Taylor,15111 Pond Village Dr,1,0,https://www.fox2detroit.com/news/fatal-police-shooting-ponds-apartments-taylor
2273881,"April 8, 2022",Georgia,Lithonia,2929 Turner Hill Rd,0,1,https://www.cbs46.com/2022/04/08/15-year-old-boy-shot-stonecrest-chick-fil-a/
