id,date,state,county,addr,death,injured,link
2261435,"March 23, 2022",Virginia,Yorktown,7000 block of George Washington Memorial Hwy,0,1,https://www.13newsnow.com/article/news/crime/york-poquson-child-shooting/291-a5124d18-577f-4404-b0c8-019f57024a22
2261276,"March 23, 2022",Arizona,Glendale,6800 N 95th Ave,0,5,https://www.8newsnow.com/news/national-news/police-3-people-wounded-in-shooting-at-arizona-mall/
2261465,"March 23, 2022",Tennessee,Mount Juliet,1875 Golden Bear Gateway,0,0,https://www.wkrn.com/news/local-news/ski-mask-gun-drugs-found-in-mt-juliet-high-school-students-vehicle/
2261440,"March 23, 2022",Louisiana,Lafayette,1000 block of Poplar St,0,2,https://www.theadvocate.com/acadiana/news/crime_police/article_88ac7428-aaae-11ec-99b5-0b3f1b1a3eef.html
2261377,"March 23, 2022",New York,Williamson,Pearsall Rd,0,4,https://www.whec.com/wayne-county-ny-news/4-people-shot-in-williamson-wayne-county/6426734/?cat=12714
2261372,"March 23, 2022",Georgia,Banks (county),N/A,1,0,https://www.fox5atlanta.com/news/suspect-killed-no-deputies-hurt-in-an-officer-involved-shooting-in-banks-county
2261321,"March 23, 2022",New York,Staten Island,100 block of Pine Pl,0,1,https://www.cbsnews.com/newyork/local-news/new-york/
2261300,"March 23, 2022",Louisiana,New Orleans,7900 block of Dorsett Dr,1,0,https://www.wdsu.com/article/nopd-14-year-old-shot-killed-on-dorsett-street/39518536#
2261258,"March 23, 2022",Georgia,Jonesboro,9100 block of Jenni Cir,1,0,https://www.11alive.com/article/news/crime/shooting-clayton-county-officer-jonesboro/85-f9415117-9526-444a-98f1-04983163ba50
2261279,"March 23, 2022",Georgia,Atlanta,3200 block of Stone Rd SW,0,1,https://www.11alive.com/article/news/crime/teen-hurt-atlanta-shooting-stone-road/85-40ca4d7b-7e0b-4b60-abb6-e114525dda3a
2261302,"March 23, 2022",Louisiana,New Orleans,2500 block of Thalia St,0,2,https://www.wwltv.com/article/news/crime/two-dead-five-shot-in-violent-day-in-new-orleans/289-9039c4a3-0acc-457b-8e26-f9beaf3fbba9
2261297,"March 23, 2022",Louisiana,New Orleans,Chef Menteur Hwy and Providence Pl,1,1,https://www.wwltv.com/article/news/crime/two-dead-five-shot-in-violent-day-in-new-orleans/289-9039c4a3-0acc-457b-8e26-f9beaf3fbba9
2261268,"March 23, 2022",Michigan,Lansing,S Martin Luther King Jr Blvd and Mary Ave,1,0,https://www.wilx.com/2022/03/23/shooting-lansing-bus-stop-leaves-20-year-old-dead/
2261241,"March 23, 2022",Michigan,Warren,22063 Ryan Rd,1,0,https://www.clickondetroit.com/news/local/2022/03/23/police-46-year-old-shot-killed-in-parking-lot-of-warren-gas-station/
2260969,"March 23, 2022",California,Torrance,3116 W 182nd St,1,0,https://ktla.com/news/local-news/1-dead-in-shooting-outside-torrance-bar/
