id,date,state,county,addr,death,injured,link
2240730,"February 23, 2022",Texas,Houston,7500 Bellaire Blvd,2,0,https://www.click2houston.com/news/local/2022/02/23/large-emergency-response-at-plazamericas-mall-in-sw-houston/
2240790,"February 23, 2022",Texas,Houston,9601 1/2 Westheimer Rd,1,0,https://www.click2houston.com/news/local/2022/02/24/hpd-person-shot-killed-inside-mcdonalds-in-west-houston-possibly-over-spot-in-line/
2240775,"February 23, 2022",Texas,Fort Worth,2800 block of Las Vegas Trl,0,1,https://www.star-telegram.com/news/local/crime/article258707668.html
2240709,"February 23, 2022",Tennessee,Nashville,Bakertown Rd and Ezell Rd,1,0,https://fox17.com/news/local/deadly-shooting-in-bakertown-tennessee
2240719,"February 23, 2022",North Carolina,Rocky Mount,1500 E Virginia St,0,0,https://www.witn.com/2022/02/23/police-gun-taken-rocky-mount-middle-school-student-who-bought-it-other-student/
2240692,"February 23, 2022",North Carolina,Charlotte,3600 Block of Annlin Ave,0,1,https://www.charlotteobserver.com/news/local/crime/article258673438.html
2240658,"February 23, 2022",Alabama,Mobile,3949 Government Blvd,0,1,https://www.wkrg.com/mobile-county/person-shot-at-burger-king-at-government-boulevard/
2240655,"February 23, 2022",Texas,Austin,710 E Ben White Blvd,1,0,https://cbsaustin.com/news/local/police-responding-to-fatal-shooting-in-in-south-austin
2240651,"February 23, 2022",Louisiana,Baton Rouge,Balis Dr,0,1,https://www.theadvocate.com/baton_rouge/news/crime_police/article_f1b8d99e-94eb-11ec-a9c0-df2228886b0e.html
2240647,"February 23, 2022",Texas,Amarillo,3204 Mesa Verde Dr,1,0,https://abc7amarillo.com/news/local/amarillo-police-investigating-after-woman-shot-in-northeast-amarillo
2240645,"February 23, 2022",California,Lancaster,45300 block of 48th St W,1,0,https://local.nixle.com/alert/9274925/
2240640,"February 23, 2022",California,Whittier,14500 block of Chere Dr,0,2,https://abc7.com/deputy-involved-shooting-whittier-los-angeles-county-sheriffs-department-one-person-injured/11593727/
2240573,"February 23, 2022",Illinois,Chicago,2343 E 96th St,0,1,https://twitter.com/SPOTNEWSonIG/status/1496579304104382465
2240578,"February 23, 2022",Illinois,Saint Charles (St Charles),1690 Covington Ct,0,1,https://www.dailyherald.com/news/20220223/teen-in-custody-after-woman-shot-in-st-charles
2240542,"February 23, 2022",Illinois,Rolling Meadows,IL-53 S and Euclid Ave,0,1,https://www.dailyherald.com/news/20220223/state-police-investigate-shooting-on-route-53-near-rolling-meadows
2240567,"February 23, 2022",Pennsylvania,Philadelphia,2300 block of W Allegheny Ave,0,1,https://www.fox29.com/news/man-driven-to-hospital-after-broad-daylight-shooting-in-north-philadelphia-police-say
2240559,"February 23, 2022",Illinois,Chicago,8500 block of S Eggleston Ave,0,2,https://chicago.suntimes.com/crime/2022/2/23/22947601/gresham-garage-shooting
2240498,"February 23, 2022",Illinois,Chicago,600 block of E 87th Pl,0,1,https://abc7chicago.com/chicago-shooting-burnside-east-87th-place-car-theft/11592130/
2240550,"February 23, 2022",Illinois,Chicago,800 block on N Kedzie Ave,0,1,https://www.fox32chicago.com/news/woman-grazed-in-the-head-by-bullet-in-chicagos-humboldt-park
2240521,"February 23, 2022",Louisiana,Crowley,700 block of N Parkerson Ave,1,0,https://www.katc.com/news/acadia-parish/state-police-investigating-crowley-officer-involved-shooting
2240496,"February 23, 2022",Nevada,Carson City,1111 N Saliman Rd,0,0,https://www.kolotv.com/2022/02/23/carson-high-school-student-arrested-bringing-gun-school/
2240516,"February 23, 2022",Illinois,Chicago,12500 block of S Carondolet Ave,0,1,https://www.fox32chicago.com/news/man-shot-while-sitting-in-car-in-chicago
2240478,"February 23, 2022",Indiana,Kokomo,1600 block of N Wabash St,1,0,https://www.wrtv.com/news/local-news/crime/man-shot-in-the-chest-and-dropped-off-at-hospital-in-kokomo-dies
2240426,"February 23, 2022",Colorado,Colorado Springs,600 block of E Hills Rd,0,1,https://gazette.com/news/daytime-colorado-springs-shooting-investigated/article_c8bee142-94ea-11ec-ad82-b3ed107fa486.html
2240447,"February 23, 2022",Ohio,Youngstown,2545 Erie St,0,0,https://www.vindy.com/news/latest-news/2022/02/student-arrested-for-having-loaded-gun-at-cardinal-mooney/
2240433,"February 23, 2022",California,San Francisco,Minna St and 7th St,0,1,https://sanfrancisco.cbslocal.com/2022/02/23/victim-injured-san-francisco-soma-shooting-arrested-in-unrelated-felony/
2240431,"February 23, 2022",Ohio,Toledo,N/A,0,1,https://www.toledoblade.com/local/police-fire/2022/02/23/toledo-chelsie-livingston-woman-hospitalized-after-being-shot-in-vehicle/stories/20220223102
2240415,"February 23, 2022",Michigan,Grand Rapids,510 68th St SW,0,0,https://www.wzzm13.com/article/news/crime/suspect-crashes-mcdonalds-fleeing-gun-store-robbery/69-26c99691-570c-454d-ab4e-0275cb5f377b
2240321,"February 23, 2022",New York,Rochester,153 N Union St,0,2,https://www.whec.com/rochester-new-york-news/rochester-police-investigating-possible-shooting/6402690/?cat=12713
2240307,"February 23, 2022",New York,Rochester,100 block of Bernard St,0,1,https://www.whec.com/rochester-new-york-news/two-houses-hit-by-gunfire-one-man-inside-shot/6402279/?cat=12713
2240338,"February 23, 2022",Maryland,Baltimore,1800 block of W North Ave,0,1,https://baltimore.cbslocal.com/2022/02/23/baltimore-shooting-16-year-old-wounded/
2240332,"February 23, 2022",Florida,Kissimmee,Indian Point Cir,1,0,https://www.wftv.com/news/local/man-18-found-dead-kissimmee/CMTAPZUVDZBEDO7D4B2TTSUFBE/
2240265,"February 23, 2022",New York,Corona (Queens),711 Seagirt Ave,0,1,https://twitter.com/NYC_Alerts911/status/1496321048538755077
2240153,"February 23, 2022",Arizona,Phoenix,51st Ave and Thomas Rd,1,0,https://www.azfamily.com/news/woman-shoots-kills-father-after-claims-of-sexual-abuse/article_fabc6aea-9434-11ec-b578-8fa10251bfec.html
2240923,"February 23, 2022",Wisconsin,Milwaukee,N/A,0,1,https://mke-police.herokuapp.com/call/220540813
2240921,"February 23, 2022",Wisconsin,Milwaukee,N 27th St and W Capitol Dr,0,1,https://mke-police.herokuapp.com/call/220542024
2240919,"February 23, 2022",Wisconsin,Milwaukee,N/A,0,1,https://mke-police.herokuapp.com/call/220540813
2240904,"February 23, 2022",California,Lompoc (Vandenberg Village),600 block of Mercury Dr,0,1,https://keyt.com/news/santa-maria-north-county/2022/02/23/santa-barbara-sheriffs-office-handling-major-incident-in-lompoc/
2240902,"February 23, 2022",Michigan,Detroit,Schoolcraft Rd and Asbury Park,0,1,https://www.facebook.com/TheDetroitScanner/posts/5309948182362527
2240899,"February 23, 2022",Michigan,Detroit,Monica St and Burlingame St,0,1,https://www.facebook.com/TheDetroitScanner/posts/5309653179058694
2240892,"February 23, 2022",Louisiana,Shreveport,Legardy St and Willie Mays St,0,1,https://www.ksla.com/2022/02/24/driver-shot-once-his-upper-back/
2240840,"February 23, 2022",Tennessee,Memphis,700 block of Buntyn St,0,2,https://wreg.com/news/local/two-injured-in-orange-mound-shooting-2/
2240832,"February 23, 2022",Virginia,Norfolk,7400 block of Sewells Point Rd,0,1,https://www.13newsnow.com/article/news/crime/man-hospitalized-norfolk-shooting/291-2ed3c2e4-bac2-4206-b983-b7d7e1122514
2240829,"February 23, 2022",Texas,San Antonio,2000 S East Loop 410,0,1,https://www.ksat.com/news/local/2022/02/23/police-find-suspect-gun-not-far-from-scene-of-shooting-outside-east-side-bar/
2240821,"February 23, 2022",Texas,San Antonio,1818 S New Braunfels Ave,1,0,https://www.kens5.com/article/news/local/29-year-old-man-dead-after-shooting-officials-say-san-antonio/273-f4a59a54-bb92-4e5a-9dbc-7e9e16b47438
2240815,"February 23, 2022",New York,Rochester,500 block of Genesee St,0,1,https://twitter.com/RPLCinfosharing/status/1496637254902726657
2240813,"February 23, 2022",New York,Rochester,Burrows St and Haloid St,0,1,https://twitter.com/RPLCinfosharing/status/1496666044995362819
2240802,"February 23, 2022",New York,Corona (Queens),441 Beach 51st St,0,1,https://twitter.com/NYC_Alerts911/status/1496597949522104320
2240799,"February 23, 2022",New York,New York (Manhattan),46 Madison St,0,1,https://twitter.com/NYC_Alerts911/status/1496654331399049227
2239822,"February 22, 2022",Texas,Houston,12400 block of W Houston Center Blvd,1,1,https://www.click2houston.com/news/local/2022/02/23/1-dead-1-injured-after-argument-between-several-men-led-to-shooting-in-west-houston-hpd-says/
2240042,"February 22, 2022",California,San Francisco,Fulton St and Hyde St,0,1,https://sanfrancisco.cbslocal.com/2022/02/22/shooting-near-san-franciscos-civic-center-leaves-man-in-critical-condition/
2240136,"February 22, 2022",Texas,Houston,12400 block of North Fwy,0,1,http://www.houstontx.gov/police/nr/2022/feb/nr220223-1.htm
2240034,"February 22, 2022",California,San Diego,3100 block of Midway Dr,0,1,https://fox5sandiego.com/news/local-news/uber-driver-hurt-in-midway-area-shooting/
2240765,"February 22, 2022",Texas,Fort Worth,3600 block of Sansom Park Dr,1,1,https://www.star-telegram.com/news/local/fort-worth/article258674053.html
2240011,"February 22, 2022",California,Stockton,Roberts Rd and Rolerson Rd,1,0,https://www.kcra.com/article/authorities-investigate-stockton-incident/39179319
2239977,"February 22, 2022",Mississippi,Jackson,1253 Wood Village Dr,1,0,https://www.wapt.com/article/one-dead-after-wood-village-drive-shooting-person-of-interest-in-custody/39173259
2240707,"February 22, 2022",North Carolina,La Grange,109 Martin Luther King Jr Dr,1,0,https://www.witn.com/2022/02/24/witness-recalls-moment-man-was-shot-lenoir-county-store/
2239952,"February 22, 2022",Ohio,Cincinnati (Avondale),Dunkirk St,0,1,https://local12.com/news/local/police-investigating-after-man-shot-in-the-face-while-driving-avondale-dunkirk-street-cincinnati-local-12-wkrc-ohio-kentucky-indiana
2239948,"February 22, 2022",Colorado,Pueblo (Pueblo West),484 S Maher Dr,1,0,https://www.thedenverchannel.com/news/local-news/no-students-involved-in-police-shooting-at-pueblo-west-middle-school
2239889,"February 22, 2022",Indiana,Anderson,1700 block of Jackson St,0,1,https://www.wthr.com/article/news/crime/police-family-fight-leads-to-shooting-of-12-year-old-in-anderson/531-23746030-b165-472a-a35c-c3024eb6a2a5
2239882,"February 22, 2022",Michigan,Detroit,17500 block of Greenfield Rd,0,1,https://www.facebook.com/TheDetroitScanner/posts/5306301096060569
2239880,"February 22, 2022",Indiana,Indianapolis,N/A,0,1,https://www.wthr.com/article/news/local/impd-1-dead-1-injured-in-early-morning-shootings-indianapolis/531-3b4bbbf4-5939-415d-b88b-d13453a9e32d
2239876,"February 22, 2022",Illinois,Chicago,1600 block of N Lotus Ave,0,1,https://home.chicagopolice.org/media_incident/1600-block-of-n-lotus-on-22-feb-22-approx-1220-p-m-25th-district/
2239872,"February 22, 2022",Illinois,Chicago,9500 Block of S Commercial Ave,0,1,https://home.chicagopolice.org/media_incident/9500-block-of-s-commercial-on-february-22-2022-approx-200-a-m-4th-district/
2239869,"February 22, 2022",Illinois,Chicago,5400 Block of S Wood St,0,1,https://home.chicagopolice.org/media_incident/5400-block-of-s-wood-on-february-22-2022-approx-156-a-m-9th-district/
2239861,"February 22, 2022",Indiana,Indianapolis,Langley Ave and Holloway Ave,1,0,https://www.wthr.com/article/news/local/impd-1-dead-1-injured-in-early-morning-shootings-indianapolis/531-3b4bbbf4-5939-415d-b88b-d13453a9e32d
2239670,"February 22, 2022",Kentucky,Salyersville,Herald Whitaker Rd,0,1,https://www.kentucky.com/news/local/crime/article258652163.html
2239852,"February 22, 2022",Indiana,Indianapolis,3300 block of N Keystone Ave,1,1,https://fox59.com/news/indy-police-investigate-after-two-shooting-victims-found-within-a-mile-of-each-other/
2240637,"February 22, 2022",South Carolina,Orangeburg,Woodridge Ln,1,1,https://thetandd.com/news/local/crime-and-courts/man-shot-killed-in-orangeburg-sheriff-s-office-asks-public-for-information/article_15f38aa6-d221-5705-b4b1-35e160f8b141.html
2239832,"February 22, 2022",South Carolina,Laurens,5058 Hwy 76 W,0,0,https://www.foxcarolina.com/news/sheriff-stresses-securing-weapons-in-homes-after-loaded-gun-found-in-classroom/article_5eab323a-9407-11ec-abb0-e3ddae921bd9.html?block_id=994023
2239829,"February 22, 2022",Ohio,Akron,500 block of Ritchie Ave,2,0,https://www.news5cleveland.com/news/local-news/akron-canton-news/2-men-found-dead-in-akron-home-after-officers-fire-shots-at-man-who-refused-to-drop-gun
2240633,"February 22, 2022",New York,Mount Vernon,N Bond St,0,1,https://dailyvoice.com/new-york/whiteplains/police-fire/police-officer-injured-investigating-shooting-in-westchester/826553/
2239816,"February 22, 2022",Illinois,Chicago,4900 block of S Marshfield Ave,2,1,https://chicago.suntimes.com/crime/2022/2/22/22945889/2-killed-man-critically-wounded-back-yards-shooting
2239802,"February 22, 2022",Illinois,Chicago,W Congress Pkwy and S Kilbourn Ave,0,1,https://chicago.suntimes.com/crime/2022/2/22/22945665/child-shot-garfield-park
2240624,"February 22, 2022",South Carolina,Columbia,511 Alcott Dr,0,2,https://www.wistv.com/2022/02/23/cpd-investigating-shooting-two-injured/
2240620,"February 22, 2022",South Carolina,Sumter,1281 Broad St,1,1,https://www.wistv.com/2022/02/23/police-search-suspect-shooting-that-killed-one-injured-another/
2240617,"February 22, 2022",Arizona,Phoenix,N 19th Ave and W Dunlap Ave,1,0,https://www.azfamily.com/news/man-shot-killed-after-altercation-in-phoenix-near-19th-dunlap-avenue/article_683a0bd6-94da-11ec-b1a4-af053c234bd2.html
2239791,"February 22, 2022",West Virginia,Barboursville,E Pea Ridge Rd,0,1,https://www.wowktv.com/news/local/deputies-investigate-barboursville-shooting/
2239789,"February 22, 2022",Maryland,Baltimore,1000 block of E 20th St,0,1,https://www.facebook.com/BaltimoreCityPolice/posts/316876083801312
2239787,"February 22, 2022",Maryland,Baltimore,3800 block of Belvedere Ave,0,1,https://www.facebook.com/BaltimoreCityPolice/posts/316876083801312
2239690,"February 22, 2022",Tennessee,Maryville,2900 block of Wildwood Rd,1,0,https://www.wate.com/news/local-news/person-taken-to-hospital-after-officer-involved-shooting-in-blount-county/
2240589,"February 22, 2022",Louisiana,New Orleans,1300 block of Lizardi St,0,1,https://www.wkrg.com/national/breaking-lower-ninth-ward-shooting-sends-boy-to-the-hospital/
2240581,"February 22, 2022",Illinois,Elgin,100 block of N Gifford St,0,1,https://www.dailyherald.com/news/20220223/elgin-police-investigating-tuesday-afternoon-shooting
2239753,"February 22, 2022",Virginia,Richmond,4899 Old Warwick Rd,0,1,https://www.wric.com/news/crime/richmond-man-shot-at-broad-rock-sports-complex/
2240565,"February 22, 2022",Illinois,Chicago,748 Sharon Ave,1,0,https://chicago.suntimes.com/crime/2022/2/22/22946766/woman-shot-to-death-in-park-city-apartment
2240563,"February 22, 2022",Georgia,Savannah,200 block of Crescent Dr,0,1,https://www.wjcl.com/article/savannah-gardens-shooting-police/39189870
2240557,"February 22, 2022",Georgia,Columbus,Urban Ave and Norton St,0,1,https://www.wtvm.com/2022/02/23/heaving-police-presence-urban-avenue/
2239731,"February 22, 2022",Virginia,Portsmouth,10 block of Suburban Cir,0,1,https://www.wtkr.com/news/portsmouth-sees-another-rash-of-gun-violence
2239581,"February 22, 2022",Nevada,Carson City,200 block of E Adaline St,0,1,https://www.rgj.com/story/news/crime/2022/02/23/latest-news-officer-involved-shooting-machete-wielding-suspect-carson-city-nevada-new-details-emerge/6913715001/
2239475,"February 22, 2022",Kentucky,Richmond,1266 Willis Branch Road,1,2,https://kentuckystatepolice.org/p7-2-22-22/
2240511,"February 22, 2022",Georgia,Evans,566 Fairfield Way,1,3,https://www.wrdw.com/2022/02/23/shooting-reported-halifax-north-subdivision-evans/
2239988,"February 22, 2022",Ohio,Dayton (Kettering),5030 Polen Dr,0,0,https://www.daytondailynews.com/crime/loaded-gun-found-in-kettering-elementary-school-after-student-reported-seeing-it-in-locker/DOBZCYGMUNAC7NAM2S7EIC745M/
2239714,"February 22, 2022",Virginia,Roanoke,3649 Ferncliff Ave NW,0,0,https://www.wdbj7.com/2022/02/22/gun-found-fleming-high-school/
2239701,"February 22, 2022",California,Los Angeles,Menlo Ave and Slauson Ave,0,1,https://mynewsla.com/crime/2022/02/22/man-shot-and-wounded-in-south-los-angeles-area-2/
2239668,"February 22, 2022",Georgia,Lilburn,4142 Stone Mountain Hwy,1,0,https://www.wsbtv.com/news/local/woman-found-shot-death-inside-room-gwinnett-county-motel/ISJ4HBARYNBBFKKX7MC4NK7SPM/
2240449,"February 22, 2022",Colorado,Aurora,2200 block of S Quentin Way,0,1,https://twitter.com/AuroraPD/status/1496331283630276616?cxt=HHwWkICysfzXhMQpAAAA
2240057,"February 22, 2022",Alabama,Birmingham,500 block of 83rd Pl S,1,1,https://www.al.com/news/birmingham/2022/02/30-year-old-idd-as-man-killed-in-double-shooting-at-birmingham-home.html
2240438,"February 22, 2022",Massachusetts,Worcester,N/A,0,2,https://www.necn.com/news/local/double-shooting-in-worcester-leaves-two-people-injured/2684936/
2240435,"February 22, 2022",Georgia,Perry,Bedford Ct,1,0,https://wgxa.tv/news/local/gbi-requested-by-perry-police-to-investigate-officer-involved-shooting
2239576,"February 22, 2022",Michigan,Lansing,W St Joseph Hwy and Harvest Ln,0,1,https://www.lansingstatejournal.com/story/news/2022/02/22/delta-twp-shooting-leaves-teen-non-life-threatening-injuries/6892147001/
2240413,"February 22, 2022",Ohio,Dayton (Northridge),N Dixie Dr and Stop 8 Rd,0,1,https://www.daytondailynews.com/local/deputy-hit-by-car-in-harrison-twp-released-from-hospital-suspect-shot-condition-unknown/CUMQ5N372NBFRBCPC2PZNCLGNM/
2239892,"February 22, 2022",Connecticut,Hartford,161 Westminster St,2,0,https://www.wfsb.com/news/police-identify-2-brothers-killed-in-hartford-shooting/article_e5a366ca-943b-11ec-83f3-8bf4f7d38177.html?block_id=995304
2240399,"February 22, 2022",Florida,Saint Petersburg,1230 40th St S,0,2,https://www.fox13news.com/news/2-15-year-old-boys-shot-in-south-st-petersburg-alley-shooter-unknown
2239547,"February 22, 2022",Michigan,Redford Charter Township,25700 Dover St,0,2,https://www.facebook.com/Redford.Twp.Police/posts/4579092068866394
2240394,"February 22, 2022",Florida,Saint Petersburg,2140 34th St S,0,1,https://www.wtsp.com/article/news/local/pinellascounty/rush-hour-chicken-and-waffles-st-petersburg-shooting/67-ec59cd14-7f6f-4cd7-a9b9-40fdd3d6cab2
2240374,"February 22, 2022",Ohio,Columbus,5800 block of Satinwood Dr,0,1,https://www.10tv.com/article/news/local/1-critically-injured-following-shooting-north-columbus/530-9991026a-da6e-4e70-b49d-a294b45df321
2239961,"February 22, 2022",Minnesota,Minneapolis,3300 block of 25th Ave S,1,0,https://www.startribune.com/man-found-shot-in-minneapolis-yard-dies-at-hospital-citys-9th-homicide-of-the-year/600149583/
2240287,"February 22, 2022",New Mexico,Albuquerque,Central Ave SW and Rio Grande Blvd SW,0,1,https://www.abqjournal.com/2472730/apd-person-injured-in-shooting-near-old-town.html
2240169,"February 22, 2022",Florida,Deland,700 block of Euclid Ave,0,1,https://www.wesh.com/article/person-shot-in-deland/39183584
2240299,"February 22, 2022",District of Columbia,Washington,300 block of 62nd St NE,0,1,https://twitter.com/RealTimeNews10/status/1496321795187695616
2240271,"February 22, 2022",Florida,Hollywood (Miramar),7520 Pembroke Rd,0,1,https://www.miamiherald.com/news/local/community/broward/article258678273.html
2240291,"February 22, 2022",District of Columbia,Washington,S Capitol St SW and Southern Ave SE,0,1,https://trainingtrack.hsema.dc.gov/NRss/RssFeed/AlertDetails/45714
2240158,"February 22, 2022",Florida,Fort Lauderdale,2305 NW Eighth Ct,0,1,https://www.local10.com/news/local/2022/02/22/woman-hospitalized-after-shooting-at-fort-lauderdale-apartment-complex/
2240283,"February 22, 2022",District of Columbia,Washington,1300 block of Pennsylvania Ave SE,0,1,https://trainingtrack.hsema.dc.gov/NRss/RssFeed/AlertDetails/45709
2240217,"February 22, 2022",District of Columbia,Washington,N Capitol St NE and P St NE,1,0,https://twitter.com/alanhenney/status/1496227130581164033
2239363,"February 22, 2022",Maryland,Hyattsville (Adelphi),7900 block of Riggs Rd,0,1,https://twitter.com/RealTimeNews10/status/1496037567627677697
2239380,"February 22, 2022",District of Columbia,Washington,Martin Luther King Jr Ave SE and Talbert St SE,0,1,https://twitter.com/Killmoenews1/status/1496133502265401344
2239874,"February 22, 2022",Illinois,Chicago,1300 block of S Central Park Ave,0,1,https://home.chicagopolice.org/media_incident/in-the-1300-block-of-s-central-park-ave-on-february-22-2022-at-approx-409-a-m-10th-district/
2240237,"February 22, 2022",Florida,Alachua,13605 NW County Rd 235th,0,1,https://mycbs4.com/news/local/shootings-at-alachua-apartments-under-investigation
2240232,"February 22, 2022",Maryland,Pomfret,7775 Marshall Corner Rd,0,0,https://www.fox5dc.com/news/17-year-old-charles-county-student-charged-after-loaded-ghost-gun-found-in-bag
2239360,"February 22, 2022",District of Columbia,Washington,Ainger Pl SE and Bruce Pl SE,0,1,https://mpdc.dc.gov/release/homicide-2700-block-bruce-place-southeast-1
2240048,"February 22, 2022",Florida,Steinhatchee,US-19 and Deer Run Rd,1,1,https://www.wtsp.com/article/news/regional/florida/florida-blue-alert-taylor-county/67-ef7a3cbb-c354-4dc7-b0f9-097992cac09f
2240173,"February 22, 2022",Pennsylvania,Philadelphia,1700 block of Brill St,1,0,https://philadelphia.cbslocal.com/2022/02/22/man-wissinoming-shooting-homicide-philly/
2240167,"February 22, 2022",Pennsylvania,Philadelphia,6200 block of Oxford Ave,1,0,https://philadelphia.cbslocal.com/2022/02/22/man-killed-in-shooting-outside-of-storage-facility-in-crescentville-philly-police-say/
2240131,"February 22, 2022",California,Pittsburg,100 block of W Leland Rd,1,2,https://www.facebook.com/pittsburgpd/posts/297710312455533
2239299,"February 22, 2022",Missouri,Saint Louis,N/A,0,1,https://twitter.com/RogueRunnerSTL/status/1496086889950031875
2240942,"February 22, 2022",Washington,Richland,1370 Tapteal Dr,0,1,https://www.tri-cityherald.com/news/local/crime/article258682198.html
2240933,"February 22, 2022",Nebraska,Omaha,S 155th St and Gertrude St,0,1,https://www.wowt.com/2022/02/23/suspect-custody-after-shooting-sarpy-county-sends-one-person-hospital/
2240115,"February 22, 2022",Idaho,Boise,W Fairview Ave,0,1,https://www.idahopress.com/news/local/boise-police-man-shot-by-police-officer-is-hospitalized/article_8dec26e7-9c5e-577b-af99-a28d0e5d36df.html
2240107,"February 22, 2022",Washington,Renton,Bronson Way NE and Vuemont Pl NE,0,1,https://www.kiro7.com/news/local/renton-police-investigating-after-man-shot-hip/LEHKATECTZFSXHHHIPTIRY264A/
2240925,"February 22, 2022",Wisconsin,Milwaukee,7149 W Villard Ave,0,1,https://mke-police.herokuapp.com/call/220530990
2240077,"February 22, 2022",Louisiana,New Orleans,4300 block of Dodt Ave,1,0,https://www.nola.com/news/crime_police/article_0ddc87ec-9451-11ec-9c97-17b4a5221d2b.html
2240096,"February 22, 2022",Louisiana,Shreveport,2000 Grimmett Dr,0,2,https://www.ksla.com/2022/02/23/gunfire-reported-grimmett-drive/
2239895,"February 22, 2022",Michigan,Detroit,I-94 and 14th St,0,1,https://www.wxyz.com/news/eastbound-i-94-at-i-96-in-detroit-closes-after-shooting
2240838,"February 22, 2022",Texas,San Antonio,1703 Broadway,1,0,https://www.ksat.com/news/local/2022/02/23/man-found-fatally-shot-in-car-near-the-pearl-san-antonio-police-say/
2240836,"February 22, 2022",Tennessee,Nashville,Paragon Mills Rd,1,0,https://www.wkrn.com/news/local-news/nashville/woman-found-dead-from-gunshot-wounds-in-backseat-of-stolen-vehicle/
2240834,"February 22, 2022",Texas,San Antonio,2000 block of Hays St,0,1,https://www.ksat.com/news/local/2022/02/23/man-shot-in-hand-uncooperative-with-officers-police-say/
2240825,"February 22, 2022",Virginia,Virginia Beach,100 block of Ballard Ct,0,1,https://www.wtkr.com/news/juvenile-left-with-non-life-threatening-injury-after-accidentally-shooting-self-in-leg
2240051,"February 22, 2022",California,Santa Fe Springs,12800 block of Ann St,1,0,https://www.whittierdailynews.com/2022/02/22/man-killed-in-santa-fe-springs-shooting/
2239935,"February 21, 2022",Indiana,Indianapolis,5319 W 34th Pl,1,0,https://fox59.com/news/indycrime/wife-of-indy-man-killed-on-34th-place-shooting-seeks-answers/
2239029,"February 21, 2022",Mississippi,Vicksburg,2150 Iowa Blvd,0,1,https://www.wapt.com/article/woman-shot-in-lower-back-at-vicksburg-walmart/39153861
2240032,"February 21, 2022",California,San Diego,I-805,0,1,https://www.cbs8.com/article/news/local/driver-shot-on-805-during-road-rage-incident/509-fccbd668-696c-4aaf-805a-e5450e91cf3a
2239164,"February 21, 2022",Louisiana,Metairie,6200 block of Riverside Dr,1,0,https://www.wdsu.com/article/jpso-investigating-metairie-homicide/39166763#
2238817,"February 21, 2022",Pennsylvania,Ebensburg,Priesser Rd,0,1,https://wjactv.com/news/local/911-1-transported-with-gunshot-wound-following-incident-in-hastings
2239779,"February 21, 2022",West Virginia,Bluefield (Bluewell),700 block of Lorton Lick Rd,0,1,https://www.bdtonline.com/news/gunshot-reported-at-lorton-lick-road/article_18c06f58-937e-11ec-bda0-033503dfddd3.html
2240023,"February 21, 2022",California,Stockton,South Airport Way,0,2,https://sacramento.cbslocal.com/2022/02/21/stockton-double-shooting-1-critical-condition/
2240008,"February 21, 2022",Texas,Boerne,825 Johns Rd,1,0,https://www.kens5.com/article/news/local/law-enforcement/boerne-police-investigation-shooting/273-d34eb2dd-bae3-4633-a6e9-11a94b329229
2238621,"February 21, 2022",Texas,San Antonio,9525 Lorene,1,0,https://news4sanantonio.com/news/local/man-found-shot-to-death-outside-north-side-apartment-complex-identified-investigation-sanantonio-texas-police-detectives-murder-homicide-arrests-suspect-body
2238889,"February 21, 2022",Tennessee,Memphis,3100 block of Faxon Ave,1,0,https://www.actionnews5.com/2022/02/21/investigation-underway-after-altercation-turns-deadly-memphis/
2239441,"February 21, 2022",Pennsylvania,Philadelphia,200 block of N 16th St,0,1,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR30GF4qzNGjSTqMzFesC3-ml2OtdmwXzuPhIfkOVe-RMmxYtJkVF8yPJIM
2239106,"February 21, 2022",Kentucky,Louisville,Taylor Blvd and Berry Blvd,0,1,https://www.wave3.com/2022/02/22/teenager-shot-multiple-times-lmpd-investigating/
2240239,"February 21, 2022",Ohio,Cincinnati,5100 block of Hunter Ave,0,1,https://www.wlwt.com/article/lillie-black-arrested-in-connection-to-shooting-in-norwood/39194862
2239094,"February 21, 2022",Arkansas,Rogers,1206 N Second St,0,1,https://www.arkansasonline.com/news/2022/feb/21/man-hospitalized-after-officer-involved-shooting/
