id,date,state,county,addr,death,injured,link
2257674,"March 19, 2022",Virginia,Madison Heights,351 Old Wright Shop Rd,1,4,https://newsadvance.com/news/local/crime-and-courts/one-person-dead-four-hospitalized-in-amherst-county-shooting/article_c11983f0-a78e-11ec-ab8c-c3833eac4d5f.html
2257701,"March 19, 2022",Georgia,Atlanta,3000 Continental Colony Pkwy SW,0,1,https://www.atlantapd.org/Home/Components/News/News/2368/71
2257699,"March 19, 2022",New York,Corona (Queens),209th St and Corporal Kennedy St,0,1,https://nypost.com/2022/03/19/gunfire-erupted-in-bayside-queens-neighborhood/
2257696,"March 19, 2022",Tennessee,Memphis,1600 block of E Shelby Dr,0,2,https://wreg.com/news/local/two-shot-critical-in-whitehaven-shooting/
2257693,"March 19, 2022",Georgia,Canton,1000 block of Bridgemill Ave,2,0,https://www.fox5atlanta.com/news/two-found-shot-to-death-inside-cherokee-county-home
2257691,"March 19, 2022",New York,Long Beach,254 E Broadway,0,1,https://patch.com/new-york/fivetowns/s/i6e7a/man-critically-injured-in-long-beach-shooting-police?utm_source=alert-breakingnews&utm_medium=email&utm_campaign=alert
2257689,"March 19, 2022",Illinois,Mound,N/A,0,1,https://www.wsiltv.com/news/an-unidentified-person-was-shot-in-mounds/article_dc0de6f2-a7c9-11ec-85d4-5bdb41a34d0b.html
2257659,"March 19, 2022",California,Oakland,I-880 and 42nd Ave,1,0,https://www.eastbaytimes.com/2022/03/19/man-killed-at-east-oakland-sideshow-two-others-wounded/
2257671,"March 19, 2022",California,Oakland,I-880 and 42nd Ave,0,2,https://www.eastbaytimes.com/2022/03/19/man-killed-at-east-oakland-sideshow-two-others-wounded/
2257665,"March 19, 2022",Virginia,Portsmouth,3900 block of Long Point Rd,0,1,https://www.wtkr.com/news/man-seriously-injured-following-portsmouth-shooting-on-long-point-road
2257517,"March 19, 2022",Virginia,Chesapeake,211 Providence Road,1,0,https://www.wtkr.com/news/police-investigate-homicide-at-chesapeake-shopping-center
2257642,"March 19, 2022",Texas,San Antonio,1500 block of McKinley Ave,0,1,https://www.ksat.com/news/local/2022/03/19/man-shot-critically-injured-after-trying-to-wake-sleeping-man-on-porch-police-say/
2257635,"March 19, 2022",Massachusetts,Boston,Geneva Ave,0,1,https://www.nbcboston.com/news/local/man-critically-wounded-in-dorchester-shooting/2673406/
2257632,"March 19, 2022",Texas,Dallas,4154 Preferred Place,1,1,https://www.nbcdfw.com/news/local/1-killed-1-injured-in-overnight-shooting-at-dallas-motel-police/2919260/
2257596,"March 19, 2022",New York,Bronx,W 170th St and Ogden Ave,0,1,https://nypost.com/2022/03/19/eight-people-shot-overnight-in-new-york-city/
2257615,"March 19, 2022",New York,Corona (Queens),82-13 Northern Boulevard,0,2,https://nypost.com/2022/03/19/eight-people-shot-overnight-in-new-york-city/
2257613,"March 19, 2022",Texas,Austin,N Lamar Blvd,0,1,https://www.kvue.com/article/news/local/north-lamar-shooting/269-df023766-0863-4619-a078-ee0fa03d1af2
2257580,"March 19, 2022",New York,Corona (Queens),89th St and Northern Blvd,0,1,https://nypost.com/2022/03/19/15-year-old-shot-two-times-during-queens-playground-dispute/
2257607,"March 19, 2022",New York,Corona (Queens),119-01 101st Ave,0,2,https://www.amny.com/new-york/queens/two-off-duty-corrections-officers-injured-queens-nightclub-shooting-march-19-2022/
2257602,"March 19, 2022",Texas,Denton,100 block of Fry St,1,0,https://www.star-telegram.com/news/local/crime/article259569984.html
2257569,"March 19, 2022",New York,Rochester,215 E Ridge Rd,1,0,https://twitter.com/RPLCinfosharing/status/1505298830442516481/photo/1
2257565,"March 19, 2022",New York,Rochester,450 Thurston Rd,0,1,https://twitter.com/RPLCinfosharing/status/1505316149751341059
2257594,"March 19, 2022",New York,Brooklyn,E 92nd St and Ditmas Ave,0,1,https://twitter.com/NYC_Alerts911/status/1505232663619252226
2257587,"March 19, 2022",Texas,Fort Worth,4400 block of Wayside Ave,1,1,https://www.star-telegram.com/news/local/crime/article259571719.html
2257577,"March 19, 2022",Oklahoma,Oklahoma City,2223 NW 23rd St,0,1,https://kfor.com/news/man-was-shot-in-nw-okc-friday-morning/
2257571,"March 19, 2022",New York,Rochester,N/A,0,1,https://twitter.com/RPLCinfosharing/status/1505196885996408833/photo/1
2257567,"March 19, 2022",South Carolina,Spartanburg,Tyger Lake Rd,0,1,https://www.wyff4.com/article/one-person-injured-spartanburg-county-shooting/39481619#
2257563,"March 19, 2022",South Carolina,Anderson,1320 US-29,0,1,https://www.foxcarolina.com/2022/03/19/deputies-responding-shooting-anderson-county/
2257532,"March 19, 2022",Pennsylvania,Reading (Wyomissing),1135 Berkshire Blvd,0,2,https://patch.com/pennsylvania/pottstown/gunfire-erupts-wyomissing-walmart-parking-lot-2-injured
2257526,"March 19, 2022",Virginia,Norfolk,3400 block of Argonne Ave,0,1,https://www.wavy.com/news/local-news/norfolk/police-respond-to-shooting-on-argonne-ave-in-norfolk/
2257521,"March 19, 2022",Connecticut,Hartford,Garden St,0,1,https://www.middletownpress.com/news/article/Police-Man-shot-on-Garden-Street-in-Hartford-17013494.php
2257316,"March 19, 2022",Virginia,Norfolk,320 Granby St,2,3,https://www.wavy.com/news/local-news/norfolk/1-dead-4-injured-in-quintuple-shooting-in-norfolk/
2257475,"March 19, 2022",North Carolina,Raleigh,500 Glenwood Ave,0,1,https://www.wral.com/man-hospitalized-after-early-morning-shooting-outside-of-downtown-raleigh-bar/20195240/
2257436,"March 19, 2022",Delaware,Rehoboth Beach (Dewey Beach),2100 block of Coastal Hwy,1,0,https://www.delawareonline.com/story/news/2022/03/19/fatal-shooting-dewey-beach-police-officer-delaware/7103438001/
2257412,"March 19, 2022",Florida,Tampa,3600 Block of N 28th St,1,2,https://www.fox13news.com/news/tpd-i-dead-2-injured-in-college-hills-shooting
2257410,"March 19, 2022",Florida,Pinellas Park,US-19 and Bryan Dairy Rd,0,1,https://www.wfla.com/news/pinellas-county/shots-fired-at-car-in-pinellas-park-1-injured/
2257408,"March 19, 2022",District of Columbia,Washington,3700 block of Martin Luther King Jr Ave SE,0,1,https://twitter.com/alanhenney/status/1505236910486306818
2257404,"March 19, 2022",Pennsylvania,Lancaster,1703 New Holland Pike,1,0,https://www.pennlive.com/crime/2022/03/man-fatally-shot-during-fight-at-central-pa-nightclub-police.html
2257395,"March 19, 2022",Florida,Orlando,Bonneville Dr and Sussex Dr,0,1,https://www.wesh.com/article/woman-shot-while-driving-through-orlando-intersection/39480391
2257381,"March 19, 2022",Texas,Houston,5747 Antoine Dr,0,1,https://abc13.com/shooting-tidwell-man-shot-chevron-on-houston-crime-gas-station/11664185/
2257369,"March 19, 2022",Pennsylvania,Philadelphia,Front St and Girard Ave,0,2,https://6abc.com/northern-liberties-shooting-philadelphia-front-street-2-shot-in-philly/11664192/
2257366,"March 19, 2022",Florida,Jacksonville,3800 Moncrief Rd W,0,1,https://www.actionnewsjax.com/news/local/jso-man-shot-thigh-outside-home-moncrief-rd/2ON3ZJLRDRC7TCB5C54R7VZSLE/
2257345,"March 19, 2022",Pennsylvania,Philadelphia,1800 block of Diamond St,0,2,https://www.nbcphiladelphia.com/news/local/gunman-uses-ak-47-to-fire-at-house-party-near-temple-u-police-say/3182172/
2257329,"March 19, 2022",Illinois,Chicago,5400 block of S California Ave,0,1,https://www.fox32chicago.com/news/chicago-rideshare-driver-shot-while-dropping-off-customer-on-the-south-side
2257251,"March 19, 2022",California,Los Angeles,1211 W 36th St,0,1,https://twitter.com/DowntownLAScan/status/1505087151985205252
2257160,"March 18, 2022",Minnesota,Minneapolis,3601 Penn Ave N,0,1,https://twitter.com/MN_CRIME/status/1504985071207522307
2257164,"March 18, 2022",Minnesota,Minneapolis,701 W Broadway Ave,0,1,https://twitter.com/CrimeWatchMpls/status/1504944269576052752
2257162,"March 18, 2022",Maryland,Baltimore,3100 block of Frederick Ave,0,1,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-shooting-otterbein-20220318-qcazfsknbbcq3eqdxxpdhivar4-story.html
2257158,"March 18, 2022",New York,Binghamton,Elm St,0,1,https://wnbf.com/reports-of-shots-fired-near-spring-forest-cemetery/
2256992,"March 18, 2022",Minnesota,Minneapolis,1900 block of Colfax Ave S,1,0,https://www.facebook.com/groups/MinneapolisScanner/posts/2044760382372010/
2257153,"March 18, 2022",Maryland,Bladensburg,4200 block of 58th Ave,0,1,https://twitter.com/MoCoPGNews/status/1505019904101134337
2257141,"March 18, 2022",Ohio,Cleveland,E 93rd St and Hough Ave,0,1,https://www.cleveland19.com/2022/03/18/teen-shot-face-clevelands-hough-neighborhood-police-say/
2257137,"March 18, 2022",Maryland,District Heights,3400 block of Walters Ln,1,0,https://twitter.com/AnthonyTilghman/status/1505012843690835968
2256984,"March 18, 2022",New York,New York (Manhattan),155 E 50th St,0,1,https://www.nydailynews.com/new-york/nyc-crime/ny-hong-kong-tourist-shot-leg-midtown-nypd-20220318-q4gdeqzanrg5bf4tcweqd2vrje-story.html
2256967,"March 18, 2022",New York,Bronx,Holland Ave and E 213 St,1,0,https://www.nydailynews.com/new-york/nyc-crime/ny-bronx-shooting-murder-nypd-20220318-bmyxzytypvbmdhum7e3vzjtnca-story.html
2257098,"March 18, 2022",West Virginia,Charleston,100 block of McKee Ave,1,0,https://www.wowktv.com/news/local/charleston-pd-conducting-homicide-investigation/
2257085,"March 18, 2022",Michigan,Highland Park,13933 Woodward Ave,1,0,https://www.fox2detroit.com/news/manhunt-underway-for-suspect-in-highland-park-fatal-shooting
2257091,"March 18, 2022",Michigan,Pontiac,Edmund Ct and E Wilson Ave,0,1,https://www.fox2detroit.com/news/7-year-old-girl-shot-in-the-head-during-drive-by-in-pontiac
2257076,"March 18, 2022",New York,Tonawanda,300 Sawyer Ave,0,2,https://www.wivb.com/news/local-news/erie-county/tonawanda/sawyer-ave-in-tonawanda-blocked-due-to-police-activity/
2256832,"March 18, 2022",Arkansas,Hot Springs National Park (Hot Springs),Central Ave,0,1,https://www.kark.com/crime/two-garland-county-deputies-suspect-injured-in-shooting-after-chase-in-hot-springs/
2257683,"March 18, 2022",Kentucky,Stopover,Widows Branch Rd,2,1,https://www.wtvq.com/triple-shooting-leaves-two-dead-in-pike-county/
2257714,"March 18, 2022",Illinois,Chicago,3200 S Millard,0,1,https://twitter.com/WindyCityWxMan/status/1505264803899711492
2257647,"March 18, 2022",Alabama,Mobile,3932 Cottage Hill Rd,2,0,https://www.al.com/news/mobile/2022/03/police-investigating-double-homicide-in-mobile.html
2257561,"March 18, 2022",Georgia,Atlanta,197 Moury Ave,0,1,https://www.atlantapd.org/Home/Components/News/News/2366/71
2257496,"March 18, 2022",Georgia,Atlanta,2980 Jonesboro Rd SE,1,1,https://www.fox5atlanta.com/news/jonesboro-road-double-shooting
2257667,"March 18, 2022",Alabama,Mobile,Government St and Dauphin Island Pkwy,1,0,https://mynbc15.com/news/local/mobile-police-chase-suspect-fires-at-officers-endangers-bystanders
2257209,"March 18, 2022",Virginia,Newport News,600 block of Ivy Ave,0,3,https://www.wtkr.com/news/3-men-taken-to-hospital-following-newport-news-shooting
2256987,"March 18, 2022",California,Bakersfield,300 block of Union Ave,0,2,https://www.turnto23.com/news/crime/bpd-two-suspects-arrested-in-central-bakersfield-shooting
2256375,"March 18, 2022",Texas,San Antonio,S Callaghan Rd and Old Hwy 90 W,0,1,https://www.ksat.com/news/local/2022/03/18/man-shot-while-driving-on-highway-90-san-antonio-police-say/
2256982,"March 18, 2022",Illinois,Chicago,5500 block of W Wrightwood Ave,0,1,https://home.chicagopolice.org/media_incident/5500-block-of-west-wrightwood-on-18-mar-2022-at-approx-630pm-025th-district/
2256969,"March 18, 2022",New York,Corona (Queens),90th Ave and Parsons Blvd,0,1,https://twitter.com/NYC_Alerts911/status/1504902185767047169
2256963,"March 18, 2022",Illinois,Chicago,500 block of E 76th St,0,2,https://chicago.suntimes.com/crime/2022/3/18/22985749/17-year-old-boy-man-wounded-chatham-shooting
2256961,"March 18, 2022",New York,Rochester,1801 E Main St,0,0,https://www.rochesterfirst.com/news/local-news/rochester-east-high-school-student-brings-weapon-appears-to-be-gun-into-school-lockout-security-guard-assaulted/
2256952,"March 18, 2022",Georgia,Savannah,4700 block of Rockdale St,0,1,https://fox28media.com/news/local/police-investigate-shooting-that-left-a-man-injured-in-savannah
2256950,"March 18, 2022",Georgia,Savannah,1800 block of Waters Ave,0,1,https://fox28media.com/news/local/police-investigating-multiple-early-morning-shootings-in-savannah
2256947,"March 18, 2022",Georgia,Savannah,N/A,0,1,https://fox28media.com/news/local/police-investigating-multiple-early-morning-shootings-in-savannah
2257071,"March 18, 2022",Tennessee,Crossville (Fairfield Glade),20 block of Grouse Ct,1,2,https://www.wvlt.tv/2022/03/18/multiple-agencies-respond-shooting-cumberland-county/
2256609,"March 18, 2022",Indiana,South Bend,2000 block of Roger St,1,0,https://www.wishtv.com/news/indiana-news/17-year-old-south-bend-student-dies-after-shooting/
2256938,"March 18, 2022",Georgia,Moultrie,404 7th Ave SW,2,0,https://www.moultrieobserver.com/news/local_news/police-investigate-double-homicide/article_1ce159f2-a6fd-11ec-83da-0b2abee83d50.html
2256928,"March 18, 2022",Wisconsin,Milwaukee,4900 block of N 39th St,0,1,https://atlasone.app/a/alerts/9c6a7257-0c02-4ed0-85ab-985ccf17338a
