id,date,state,county,addr,death,injured,link
2274803,"April 10, 2022",Illinois,Elgin,800 block of Congdon Ave,0,6,https://abc7chicago.com/elgin-il-shooting-police-department/11733037/
2274790,"April 10, 2022",Iowa,Cedar Rapids,415 3rd St SE,2,10,https://www.kcrg.com/2022/04/10/two-people-killed-shooting-downtown-cedar-rapids/
2274783,"April 10, 2022",Indiana,Indianapolis,4200 block of W 38th St,1,5,https://www.wthr.com/article/news/crime/birthday-party-shooting-northwest-side-indianapolis-west-38th-street/531-48a5d061-d28f-4c66-bede-f0f45194ce3f
2274757,"April 10, 2022",Tennessee,Nashville,830 Glastonbury Rd,1,0,https://www.newschannel5.com/news/detectives-are-investigating-deadly-shooting-on-glastonbury-roadhttps://www.newschannel5.com/news/detectives-are-investigating-deadly-shooting-on-glastonbury-road
2274690,"April 9, 2022",California,Rancho Cordova,Laurehurst Way,0,1,https://sacramento.cbslocal.com/2022/04/09/16-year-old-shot-in-rancho-cordova-boy-arrested/
2274678,"April 9, 2022",Louisiana,New Orleans,8100 block of Palmetto St,0,2,https://wgno.com/news/local/nopd-2-injured-from-shooting-in-mid-city/
2274671,"April 9, 2022",Louisiana,New Orleans,S Prieur St and Martin Luther King Jr. Blvd,0,2,https://wgno.com/news/crime/nopd-2-injured-in-shooting-incident-saturday-evening/
2274665,"April 9, 2022",Washington,Spokane,2900 block of E Queen Ave,0,1,https://www.spokesman.com/stories/2022/apr/09/man-shot-twice-in-northeast-spokane-earl-saturday/
2274221,"April 9, 2022",Washington,Spokane,408 W. Sprague Ave,2,1,https://www.spokesman.com/stories/2022/apr/09/two-killed-in-drive-by-shooting-in-downtown-spokan/
2274658,"April 9, 2022",California,Inglewood,E Nutwood St and S Market St,1,0,https://mynewsla.com/crime/2022/04/09/man-55-fatally-shot-in-inglewood-shooter-remains-at-large/
2274651,"April 9, 2022",North Carolina,Durham,100 W Woodcroft Pkwy,1,2,https://www.wral.com/1-killed-2-injured-in-shooting-at-durham-circle-k/20229134/
2274234,"April 9, 2022",Texas,Houston,16203 Westheimer Rd,1,4,https://abc13.com/five-people-shot-shootout-al-sports-bar-man-killed/11729695/
2274644,"April 9, 2022",Pennsylvania,Philadelphia,6000 block of Clifford Ter,0,1,https://www.fox29.com/news/boy-shot-multiple-times-and-killed-in-overbrook-leads-to-barricade-situation-officials-say
2274456,"April 9, 2022",New York,Brooklyn,1144 Bergen St,0,2,https://pix11.com/news/local-news/brooklyn/man-seriously-injured-in-drive-by-shooting-in-brooklyn-police-say/
2274640,"April 9, 2022",Minnesota,Minneapolis,N 2nd St and N 23rd Ave,0,1,https://twitter.com/CrimeWatchMpls/status/1512667933973135361
2274638,"April 9, 2022",New York,Rochester,Chili Ave and Salina St,0,1,https://www.whec.com/rochester-new-york-news/man-confirmed-dead-after-shooting-on-avenue-a/6441463/?cat=565
2274636,"April 9, 2022",New York,Rochester,Avenue A and Harris St,1,0,https://www.whec.com/rochester-new-york-news/man-confirmed-dead-after-shooting-on-avenue-a/6441463/?cat=565
2274632,"April 9, 2022",New York,Corona (Queens),167 Beach 90th St,0,1,https://twitter.com/NYC_Alerts911/status/1512837430084349958
2274618,"April 9, 2022",Pennsylvania,Norristown,Oak st and Thomas St,0,1,https://6abc.com/norristown-shooting-man-shot-police-montgomery-county/11730261/
2274608,"April 9, 2022",Michigan,Detroit,I-94 and Moross Rd,1,0,https://www.newsbreak.com/news/2567928975242/shooting-victim-dead-on-arrival-to-hospital-after-being-found-near-i-94-dpd
2274606,"April 9, 2022",Kentucky,Owensboro,700 block of Plum St,0,1,https://www.14news.com/2022/04/10/owensboro-police-investigating-shooting-plum-st/
2274569,"April 9, 2022",Tennessee,Memphis,3023 Hunters Way,0,1,https://wreg.com/news/local/child-shot-by-juvenile-in-hickory-hill/
2274580,"April 9, 2022",Virginia,Richmond,1900 block of Glenwilton Dr,1,0,https://www.wric.com/news/crime/teenager-shot-and-killed-in-henrico-county/
2274574,"April 9, 2022",Tennessee,Chattanooga,Mulberry St,0,1,https://www.local3news.com/local-news/man-shot-saturday-morning-in-mulberry-street/article_424414c0-b81c-11ec-85dc-7b7777b30e60.html
2274559,"April 9, 2022",Illinois,Chicago,2500 block of E 83rd St,0,1,https://home.chicagopolice.org/media_incident/2500-block-of-eat-83rd-on-09-apr-2022-at-approx-115pm-004th-district/
2274546,"April 9, 2022",Connecticut,Waterbury,Orange St,0,2,https://www.wtnh.com/news/connecticut/new-haven/waterbury-police-investigate-shooting/
2274540,"April 9, 2022",Connecticut,Bridgeport,955 Connecticut Ave,1,2,https://connecticut.news12.com/police-33-year-old-man-fatally-shot-in-bridgeport-2-others-injured
2274523,"April 9, 2022",New Jersey,Trenton,Perry St and N Montgomery St,1,0,https://www.nj.com/mercer/2022/04/officials-identify-man-killed-in-nj-capital-city-shooting.html
2274497,"April 9, 2022",Illinois,Decatur,100 block of Dipper Ln,1,0,https://www.wandtv.com/news/police-make-an-arrest-in-decatur-homicide/article_1062433c-b808-11ec-a482-d737bf707cb2.html
2274495,"April 9, 2022",Colorado,Denver,2000 block of Market St,0,1,https://kdvr.com/news/local/denver-police-respond-to-lodo-shooting-among-large-opening-day-crowds/
2274436,"April 9, 2022",District of Columbia,Washington,2nd St NW and W St NW,0,1,https://twitter.com/alanhenney/status/1512849328024563715
2274424,"April 9, 2022",Ohio,Cleveland,3400 block of W 46th St,0,3,https://www.cleveland19.com/2022/04/09/3-injured-overnight-shooting-clevelands-clark-fulton-neighborhood/
2274418,"April 9, 2022",Oklahoma,Norman,Elm Ave and W Lindsey St,1,0,https://www.koco.com/article/oklahoma-emergency-alert-issued-ou-campus-norman/39681121
2274256,"April 9, 2022",Ohio,Cincinnati,3389 Glenmore Ave,1,1,https://www.wcpo.com/news/local-news/police-1-dead-another-hurt-following-shooting-outside-restaurant-in-cheviot
2274401,"April 9, 2022",North Carolina,Durham,3019 Auto Dr,1,2,https://www.cbs17.com/news/local-news/durham-county-news/1-dead-after-triple-shooting-outside-durham-night-club/
2274389,"April 9, 2022",Texas,San Antonio,5400 block of Babcock Rd,0,1,https://news4sanantonio.com/news/local/man-in-critical-condition-after-being-shot-in-the-face-parking-lot-argument-leads-to-shooting-northwest-side
2274353,"April 9, 2022",Illinois,Chicago,800 block of S Karlov Ave,0,1,https://home.chicagopolice.org/media_incident/800-block-of-s-karlov-on-april-9-2022-approx-338-a-m-11th-dist/
2274349,"April 9, 2022",Illinois,Chicago,7400 block of S Champlain Ave,0,1,https://home.chicagopolice.org/media_incident/7400-block-of-s-champlain-on-april-9-2022-approx-139-a-m-3rd-dist/
2274345,"April 9, 2022",Illinois,Chicago,N/A,0,0,https://home.chicagopolice.org/media_incident/2700-block-of-w-15th-st-mt-sinai-on-april-9-2022-approx-140-a-m-10th-dist/
2274340,"April 9, 2022",Texas,Elgin,17000 block of FM1100,1,1,https://cbsaustin.com/news/local/one-injured-in-overnight-shooting-in-del-valle-neighborhood
2274332,"April 9, 2022",Texas,Del Valle,15400 block of Jazzberry Wy,0,1,https://www.kxan.com/news/local/travis-county/travis-county-sheriffs-office-investigating-overnight-shootings/
2274321,"April 9, 2022",Florida,Orlando,Gardens Park Dr,0,1,https://www.wftv.com/news/local/man-shot-near-mall-millenia-after-fight-involving-woman-police-say/K7H6GUT4PJFT3ATAZB537CZU5E/
