id,date,state,county,addr,death,injured,link
2246657,"March 4, 2022",Indiana,Indianapolis,3300 block of Shadeland Ave,0,1,https://fox59.com/news/1-critically-wounded-in-shooting-on-indys-east-side-2/
2246619,"March 4, 2022",Minnesota,Minneapolis,25th Ave N and 3rd St N,0,1,https://www.facebook.com/NMPLScrimewatch/posts/5199084440114370
2246533,"March 4, 2022",Texas,Fort Worth,Altamesa Blvd and Woodway Dr,0,1,https://www.star-telegram.com/article259064303.html
2246597,"March 4, 2022",California,Los Angeles,3100 block of E Washington Blvd,1,0,https://mynewsla.com/crime/2022/03/04/man-found-shot-to-death-in-boyle-heights-investigation-underway/
2246595,"March 4, 2022",California,Boron,26500 block of Nudgent St,1,0,https://www.turnto23.com/news/local-news/kcso-armed-man-killed-in-police-shooting-in-boron
2246589,"March 4, 2022",Illinois,Moline,32nd Ave and 7th St,1,0,https://www.kwqc.com/2022/03/04/police-1-injured-shooting-near-hamilton-elementry-moline/
2246568,"March 4, 2022",Kansas,Olathe,14545 W 127th St,0,3,https://www.ksn.com/top-stories/police-respond-to-reported-shooting-at-olathe-east-high-school/
2246563,"March 4, 2022",Ohio,Elyria,100 block of Middle Ave,0,2,https://chroniclet.com/news/294242/man-shot-in-downtown-elyria-now-facing-weapons-violence-charges/
2246561,"March 4, 2022",Illinois,Edwardsville,2 Prairie Dr,0,0,https://www.theintelligencer.com/news/article/Man-charged-with-having-gun-in-SIUE-residence-hall-16976233.php
2246553,"March 4, 2022",Ohio,Dayton,Salem Ave,0,1,https://www.wdtn.com/news/local-news/woman-shot-no-suspect-found/
2246502,"March 4, 2022",District of Columbia,Washington,2300 block of 18th St NE,1,0,https://trainingtrack.hsema.dc.gov/NRss/RssFeed/AlertDetails/45854
2246499,"March 4, 2022",Pennsylvania,Philadelphia,6200 block of Chestnut St,1,0,https://philadelphia.cbslocal.com/2022/03/04/west-philadelphia-shooting-man-killed-gun-violence-2/
2246496,"March 4, 2022",North Carolina,Charlotte,3935 Statesville Ave,0,1,https://www.wsoctv.com/news/local/1-expected-be-ok-after-shooting-cabaret-north-charlotte/6VKOLDDWS5HTTGK3C3N6J4HHTM/
2246490,"March 4, 2022",North Carolina,Winston Salem (Winston-salem),Indiana Ave,1,0,https://myfox8.com/news/north-carolina/winston-salem/winston-salem-deadly-shooting-indiana-avenue/
2246488,"March 4, 2022",North Carolina,Greensboro,800 block of Summit Ave,0,1,https://www.wfmynews2.com/article/news/crime/summit-avenue-shooting-greensboro/83-f04d9cac-9abc-44cb-aaeb-b85906843494
2246395,"March 4, 2022",Pennsylvania,Philadelphia,2700 block of Wharton St,0,1,https://philadelphia.cbslocal.com/2022/03/04/philadelphia-shooting-grays-ferry-man-hospital-gun-violence/
2246376,"March 4, 2022",Illinois,Chicago,5200 block of N Winthrop Ave,0,1,https://wgntv.com/news/chicagocrime/man-shot-dog-killed-outside-apartment-building-on-north-side/
2246372,"March 4, 2022",Illinois,Chicago,3801 W Harrison St,0,1,https://chicago.suntimes.com/crime/2022/3/4/22961278/chicago-police-officers-shot
2246203,"March 3, 2022",Texas,Temple,1000 block of S 31st St,0,1,https://www.kwtx.com/2022/03/04/temple-man-shot-thursday-shooting-police-looking-suspects/
2246199,"March 3, 2022",California,San Diego,400 block of W Beech St,1,0,https://fox5sandiego.com/news/local-news/sdpd-officer-injured-downtown/
2246179,"March 3, 2022",Illinois,Chicago,50 block of W 110th St,0,1,https://home.chicagopolice.org/media_incident/0-100-block-of-w-110th-street-on-march-3-2022-at-approx-425-p-m-5th-district/
2246040,"March 3, 2022",Minnesota,Minneapolis (Brooklyn Park),6300 block of Zane Ave N,0,1,https://minnesota.cbslocal.com/2022/03/03/brooklyn-park-shooting-leaves-man-with-multiple-gunshot-wounds/
2245863,"March 3, 2022",Texas,Houston,2239 Naomi St,1,0,http://www.houstontx.gov/police/nr/2022/mar/nr030322-2.htm
2246131,"March 3, 2022",Indiana,Dunkirk,200 block of Mount Auburn St,1,2,https://www.wfft.com/news/indiana/police-fatally-shoot-eastern-indiana-man-in-confrontation/article_ba6ba2be-7b06-5d71-8d15-a2489c9f690f.html
2246101,"March 3, 2022",Michigan,Lansing,McPherson Ave and W Washtenaw St,0,1,https://www.lansingstatejournal.com/story/news/2022/03/03/17-year-old-boy-shot-near-sexton-high-school-prompting-lockdown/9363287002/
2246098,"March 3, 2022",Arkansas,Helena,N/A,0,1,https://www.fox16.com/news/asp-officer-involved-in-shooting-in-helena-west-helena/
2246091,"March 3, 2022",Texas,Longview,2000 block of S High St,0,1,https://www.ketk.com/news/local-news/1-injured-vehicles-damaged-after-shooting-in-longview/
2246067,"March 3, 2022",Texas,Dallas,Oak St and Floyd St,1,0,https://www.dallasnews.com/news/crime/2022/03/03/police-looking-for-gunman-after-fatal-shooting-at-old-east-dallas-park
2245826,"March 3, 2022",Texas,Midland,5501 Sherwood Dr,1,0,https://www.newswest9.com/article/news/local/texas-rangers-investigate-mcso-deputy-involved-shooting-incident/513-b082f487-e71e-4a37-babd-b270c9a521d9?fbclid=IwAR05eAKaOC18AG12nb1KV1UNql_-1ArauBPwFkFQgoeEx-HDMxejtSZefNg
2246221,"March 3, 2022",Virginia,Richmond,3159 Midlothian Turnpike,0,3,https://www.nbc12.com/2022/03/04/rpd-juvenile-female-injured-richmond-triple-shooting/
2246662,"March 3, 2022",Colorado,Denver,7500 block of E Harvard Ave,1,0,https://kdvr.com/news/local/1-person-killed-by-police-in-arapahoe-county/
2245823,"March 3, 2022",Indiana,Indianapolis,2600 block of Foltz St,0,1,https://fox59.com/news/indycrime/1-shot-on-west-side-in-critical-condition/
2246638,"March 3, 2022",Colorado,Thornton,7000 block of 120th Ave,1,0,https://www.thedenverchannel.com/news/local-news/man-dies-by-suicide-after-nearly-an-hour-and-a-half-of-negotiations-with-thornton-authorities
2246640,"March 3, 2022",Colorado,Denver,3900 block of W Walsh Pl,0,2,https://twitter.com/DenverPolice/status/1499546097802366976
2246636,"March 3, 2022",Oklahoma,Oklahoma City,N Indiana Ave,0,1,https://okcfox.com/news/local/man-shot-in-northeast-oklahoma-city-police-investigating
2246633,"March 3, 2022",Oklahoma,Tulsa,E 56th St N and N Peoria Ave,1,0,https://www.kjrh.com/news/local-news/father-killed-in-north-tulsa-neighborhood-shooting
2246000,"March 3, 2022",Tennessee,Memphis,4120 Millbranch Rd,0,3,https://www.actionnews5.com/2022/03/03/police-one-shot-millbranch-road/
2246159,"March 3, 2022",Texas,Katy,6800 block of N Fry Rd,0,1,https://abc13.com/harris-county-crime-teen-shot-shooting-on-fry-road-investigation/11618041/
2246007,"March 3, 2022",Wisconsin,Milwaukee,N Callahan Pl and W Juneau Ave,0,1,https://www.fox6now.com/news/milwaukee-shooting-juneau-callahan-police
2246626,"March 3, 2022",Texas,Houston,13307 Orleans St,0,1,https://cityofhouston.news/suspect-arrested-charged-in-shooting-at-13307-orleans-street/
2246511,"March 3, 2022",Texas,Houston,2457 Gray Falls Dr,0,1,http://www.houstontx.gov/police/nr/2022/mar/nr030422-1.htm
2246623,"March 3, 2022",California,Sausalito (Marin City),400 block of Drake Ave,1,0,https://www.nbcbayarea.com/news/local/1-dead-after-shooting-in-marin-city-sheriff/2828481/
2246621,"March 3, 2022",Nebraska,Omaha,N 24th St and Fowler Ave,0,1,https://www.ketv.com/article/omaha-one-person-critically-hurt-thursday-night-shooting/39323013
2246613,"March 3, 2022",Missouri,Kansas City,3900 block of Roanoke Rd,0,1,https://www.kmbc.com/article/kansas-city-police-investigate-shooting-roanoke-road/39318402
2246521,"March 3, 2022",Texas,Alamo,100 block of Sioux Rd,1,0,https://www.valleycentral.com/news/local-news/hcso-searching-for-39-year-old-in-homicide-investigation/
2246608,"March 3, 2022",Missouri,Blue Springs,SW Keystone Dr and SW Gladstone Dr,1,0,https://www.kctv5.com/2022/03/04/man-47-shot-killed-blue-springs/
2245726,"March 3, 2022",California,Bellflower,Artesia Blvd and Downey Ave,1,0,https://mynewsla.com/crime/2022/03/04/authorities-id-man-fatally-shot-by-deputies-in-bellflower/
2246593,"March 3, 2022",Iowa,Des Moines,900 block of Walker St,1,0,https://www.desmoinesregister.com/story/news/crime-and-courts/2022/03/04/des-moines-deadly-shooting-is-third-homicide-of-2022-police-investigate-walker-street-killing/9372930002/
2246021,"March 3, 2022",Illinois,Galesburg,1400 block of N West St,0,1,https://www.kwqc.com/2022/03/03/one-injured-galesburg-shooting-thursday/
2245951,"March 3, 2022",New York,Corona (Queens),Springfield Blvd and Linden Blvd,0,1,https://twitter.com/NYC_Alerts911/status/1499493013105659914
2245928,"March 3, 2022",Illinois,Rantoul,200 S Sheldon St,0,0,https://newschannel20.com/news/local/sixteen-year-old-arrested-for-bringing-firearm-to-school
2246555,"March 3, 2022",California,San Francisco,Laguna St and Eddy St,0,2,https://sanfrancisco.cbslocal.com/2022/03/03/2-shot-thursday-night-in-san-francisco-fillmore-district/
