id,date,state,county,addr,death,injured,link
2236898,"February 18, 2022",Wisconsin,Milwaukee,6600 block of W Appleton Ave,0,2,https://atlasone.app/a/alerts/9722748a-0874-40c6-980f-87f7a2291b85
2236891,"February 18, 2022",Oklahoma,Enid,1602 E Maine Ave,0,0,https://www.enidnews.com/news/updated-police-id-clerk-robbed-killed-at-maine-street-mini-mart/article_94d7ba9a-90ce-11ec-81ce-c3fe7b16ab11.html
2236877,"February 18, 2022",Wisconsin,Green Bay,S Oneida St and W Mason St,0,1,https://www.greenbaypressgazette.com/story/news/2022/02/18/green-bay-police-seek-suspect-after-shooting-near-oneida-west-mason-streets/6850740001/
2236873,"February 18, 2022",Massachusetts,Boston,95 G St,0,0,https://www.necn.com/news/national-international/gun-recovered-at-south-boston-school/2681772/
2236857,"February 18, 2022",Maryland,Temple Hills (Marlow Heights),4200 block of 28th Ave,1,3,https://twitter.com/alanhenney/status/1494810511141126148
2236854,"February 18, 2022",Virginia,Virginia Beach,324 N Great Neck Rd,0,1,https://www.wtkr.com/news/victim-taken-to-hospital-with-gunshot-injury-after-shots-fired-in-virginia-beach-restaurant-parking-lot
2236845,"February 18, 2022",Texas,Houston,600 block of Nottingham Oaks Trl,0,1,https://www.khou.com/article/news/crime/child-shot-west-houston-apartment/285-f1f4d146-543c-4a36-9f97-d0deafc0e170
2236842,"February 18, 2022",Virginia,Martinsville,Southland Dr,0,0,https://www.wdbj7.com/2022/02/18/man-charged-with-shooting-another-man-stomach/
2236823,"February 18, 2022",Kansas,Kansas City,Birch Dr and S 22nd St,2,0,https://www.kctv5.com/news/local_news/police-identify-two-teens-killed-in-overnight-kck-shooting/article_a549a854-90a9-11ec-8d80-67eb45922354.html?block_id=991162
2236813,"February 18, 2022",Michigan,Grand Rapids,335 Burton St SW,0,1,https://www.woodtv.com/news/grand-rapids/man-in-critical-condition-after-gr-shooting/
2236811,"February 18, 2022",North Carolina,Southern Pines,302 Fairview Ct,0,1,https://www.wral.com/moore-county-deputies-respond-to-noise-complaint-door-is-answered-by-soldier-with-a-gun/20146926/
2236801,"February 18, 2022",North Carolina,Winston Salem (Winston-salem),3600 block of S Main St,0,2,https://www.wfmynews2.com/article/news/crime/2-people-shot-in-winston-salem-on-main-street/83-d8abc531-3ee1-4726-810d-11341058f37d
2236796,"February 18, 2022",Louisiana,New Orleans,2100 block of Cobblestone Ln,1,0,https://www.wwltv.com/article/news/crime/nopd-investigating-homicide-in-behrman-neighborhood/289-6529e3ce-6a07-464e-8b9b-d2f82460b6d6
2236780,"February 18, 2022",Ohio,Columbus,100 block of Midland Ave,1,0,https://www.10tv.com/article/news/crime/man-found-dead-in-west-columbus-garage/530-e58b48e4-4eeb-4c7f-82e7-fb1e070418d7
2236751,"February 18, 2022",Ohio,Mount Airy,Bluebird Ln,1,0,https://local12.com/news/local/police-investigate-shooting-in-mt-airy-neighborhood-crime-shot-bluebird-kirby-intruder-home-house-homeowner
2236732,"February 18, 2022",Texas,Duncanville,700 W Center St,1,0,https://www.dallasnews.com/news/crime/2022/02/17/man-killed-in-shooting-at-duncanville-apartment-complex
2236700,"February 18, 2022",Illinois,Chicago,2600 block of W 39th Pl,0,1,https://chicago.suntimes.com/crime/2022/2/18/22941037/boy-shot-brighton-park
2236688,"February 18, 2022",California,Oakland,3400 block of 35th Ave,1,0,https://www.mercurynews.com/2022/02/18/oakland-two-men-shot-to-death-within-a-four-hour-span/
2236685,"February 18, 2022",South Carolina,Laurens,301 Henry St,0,0,https://www.foxcarolina.com/news/grandfather-arrested-after-6-year-old-brought-loaded-gun-to-school-to-shoot-zombies/article_50480a20-90c8-11ec-a881-5bc8eb5ea85b.html?block_id=994016
2236649,"February 18, 2022",New Mexico,Albuquerque,57th St NW and Iliff Road NW,1,0,https://www.kob.com/albuquerque-news/early-friday-homicide-near-coors-and-iliff-under-apd-investigation/6397731/?cat=516
2236588,"February 18, 2022",District of Columbia,Washington,1200 block of Valley Ave SE,0,1,https://trainingtrack.hsema.dc.gov/NRss/RssFeed/AlertDetails/45652
2236377,"February 17, 2022",Georgia,Atlanta,I-20 and I-285,0,1,https://www.ajc.com/news/crime/shooting-on-i-285-in-dekalb-is-3rd-incident-on-a-metro-atlanta-interstate-this-week/QCODBAK4BBC73JKQ5WVJ5DGJGQ/
2236160,"February 17, 2022",Texas,Midland,4509 W Wadley Ave,2,0,https://www.chron.com/news/local/article/MPD-respond-to-murder-suicide-16927865.php
2236345,"February 17, 2022",Virginia,Richmond,700 block of E 6th St,0,1,https://www.wric.com/news/woman-shot-in-southside-richmond-expected-to-recover/
2236308,"February 17, 2022",New York,Syracuse,Walton St,0,1,https://www.syracuse.com/crime/2022/02/woman-found-bleeding-heavily-after-reported-shooting-in-armory-square.html
2236212,"February 17, 2022",Mississippi,Forest,Sparkville Rd,1,1,https://www.wtok.com/2022/02/17/couple-their-dogs-shot-scott-co-home-police-searching-suspect-gray-vehicle/
2236205,"February 17, 2022",Mississippi,Louin,CR 16,0,2,https://www.wdam.com/2022/02/18/homeowner-burglary-suspect-shot-jasper-co/
2236203,"February 17, 2022",District of Columbia,Washington,600 block of Chesapeake St SE,0,1,https://trainingtrack.hsema.dc.gov/NRss/RssFeed/AlertDetails/45643
2236201,"February 17, 2022",District of Columbia,Washington,2000 block Southern Ave SE,0,1,https://twitter.com/alanhenney/status/1494449332363403271
2236198,"February 17, 2022",Minnesota,Saint Paul,Old Hudson Rd and White Bear Ave,0,1,https://twitter.com/CrimeWatchMpls/status/1494469167776477185?cxt=HHwWgsC5kcjytb0pAAAA
2236187,"February 17, 2022",New York,Coram,Everglades Ln,1,0,https://patch.com/new-york/threevillage/s/i4jmg/coram-man-killed-woman-pistol-whipped-home-invasion?utm_source=twitter.com&utm_medium=social&utm_term=crime+%26+safety&utm_campaign=autopost&utm_content=three-village
2236182,"February 17, 2022",New York,Corona (Queens),114-17 116th St,0,1,https://twitter.com/NYC_Alerts911/status/1494422422010880002
